# oz_acc1: неделя 24.08–30.08 против 17.08–23.08; органика — неделя 17.08 (лаг Ozon); шаг ±10 %, ДРР-предел 15.0 %, пол 6.0 ₽
tier,action,sku,offer_id,name,camp,bid,bid_new,d_bid,ceiling,headroom,margin_safe,our_price,cr_used,cr_src,w_views,w_clicks,w_spend,w_orders,w_rev,cpc,ctr,drr,p_clicks,p_spend,p_orders,p_cpc,o_pos,op_pos,d_pos,o_views,d_org_views,o_gmv,o_demand,ph_best,ph_top10,ph_n,qty_w,rev_w,qty_p,qty_all,c_clicks,c_spend,c_orders,ms_stock,free_fbo,reason
watch,hold,4507517154,30932,Картридж для HP Color LJ Flow M681f,Эксперимент1,8.0,8.0,0.0,26.9,18.9,15.1,13293.0,0.02,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,18.0000000000000000,51.0000000000000000,-33.0,11,10,0,11,6,3,11,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507518900,31093,Картридж для Brother MFC-J3530,Эксперимент1,8.0,8.0,0.0,13.2,5.2,19.1,1876.0,0.05,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0,0,,155.0000000000000000,185.0000000000000000,-30.0,2,-2,0,3,,0,0,0,0,0,0,2,14.8,0.0,0,0,"кликов за неделю 0 (за всё время 2), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507526843,31531,Картридж для Canon LBP-460,Эксперимент1,8.0,8.0,0.0,22.4,14.4,17.5,4476.0,0.04,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0,0,,,134.0000000000000000,,0,-1,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507526843,31531,Картридж для Canon LBP-460,от 2000 до 5000,12.0,12.0,0.0,22.4,10.4,17.5,4476.0,0.04,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0,0,,,134.0000000000000000,,0,-1,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507520401,31831,Чернила для Epson L-800,Эксперимент1,8.0,8.0,0.0,1.3,-6.7,8.5,633.0,0.06,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,234.0000000000000000,144.0000000000000000,90.0,31,22,0,304,113,0,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507520401,31831,Чернила для Epson L-800,от 0 до 1000,10.0,10.0,0.0,1.3,-8.7,8.5,633.0,0.06,справочная,28,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,234.0000000000000000,144.0000000000000000,90.0,31,22,0,304,113,0,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507523354,31832,Чернила для Epson L-805,Эксперимент1,8.0,8.0,0.0,1.3,-6.7,8.5,632.0,0.06,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,176.0000000000000000,135.0000000000000000,41.0,36,24,0,347,63,0,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507523354,31832,Чернила для Epson L-805,от 0 до 1000,10.0,10.0,0.0,1.3,-8.7,8.5,632.0,0.06,справочная,29,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,176.0000000000000000,135.0000000000000000,41.0,36,24,0,347,63,0,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507521572,31835,Чернила для Epson L-1800,Эксперимент1,8.0,8.0,0.0,0.4,-7.6,6.0,635.0,0.06,справочная,11,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,209.0000000000000000,172.0000000000000000,37.0,56,12,0,226,1,1,15,0,0,0,3,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507521385,31926,Картридж для Canon i-SENSYS MF641,Эксперимент1,8.0,8.0,0.0,22.1,14.1,19.5,3802.0,0.04,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,,,,1,1,0,4,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507521385,31926,Картридж для Canon i-SENSYS MF641,от 2000 до 5000,12.0,12.0,0.0,22.1,10.1,19.5,3802.0,0.04,справочная,5,0,0.0,0.0,0.0,,0.0,,0,0,0,,,,,1,1,0,4,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4507527414,32012,Картридж для HP Neverstop Laser 1000w,Эксперимент1,8.0,8.0,0.0,4.5,-3.5,11.5,1372.0,0.05,справочная,32,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,52.0000000000000000,114.0000000000000000,-62.0,14,2,0,4148,9,1,13,0,0,0,1,1,7.61,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4508488854,37721,Картридж для OKI Data C833,Эксперимент1,8.0,8.0,0.0,25.7,17.7,13.3,15501.0,0.02,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,54.0000000000000000,66.0000000000000000,-12.0,4,3,0,4131,54,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4508919227,37632,Картридж для HP LaserJet M611dn,от 5000 до 10000,12.0,12.0,0.0,28.6,16.6,15.7,8897.0,0.03,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4508919227,37632,Картридж для HP LaserJet M611dn,Эксперимент1,8.0,8.0,0.0,28.6,20.6,15.7,8897.0,0.03,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4508917270,37633,Картридж для HP LaserJet M612dn,от 5000 до 10000,12.0,12.0,0.0,28.6,16.6,15.7,8899.0,0.03,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4508917270,37633,Картридж для HP LaserJet M612dn,Эксперимент1,8.0,8.0,0.0,28.6,20.6,15.7,8899.0,0.03,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4508918353,37635,Картридж для HP LaserJet M635z,от 5000 до 10000,12.0,12.0,0.0,28.6,16.6,15.7,8900.0,0.03,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4508918353,37635,Картридж для HP LaserJet M635z,Эксперимент1,8.0,8.0,0.0,28.6,20.6,15.7,8900.0,0.03,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509053985,375510,Чернила для Canon Pixma G3411,Эксперимент1,8.0,8.0,0.0,2.5,-5.5,10.6,758.0,0.06,справочная,18,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,152.0000000000000000,127.0000000000000000,25.0,51,21,0,166,23,0,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509053985,375510,Чернила для Canon Pixma G3411,от 0 до 1000,10.0,10.0,0.0,2.5,-7.5,10.6,758.0,0.06,справочная,38,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,152.0000000000000000,127.0000000000000000,25.0,51,21,0,166,23,0,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509053846,37556,Чернила для Canon Pixma G2411,Эксперимент1,8.0,8.0,0.0,2.5,-5.5,10.6,757.0,0.06,справочная,38,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,178.0000000000000000,49.0000000000000000,129.0,44,26,0,330,6,1,15,0,0,0,0,1,11.17,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509053846,37556,Чернила для Canon Pixma G2411,от 0 до 1000,10.0,10.0,0.0,2.5,-7.5,10.6,757.0,0.06,справочная,28,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,178.0000000000000000,49.0000000000000000,129.0,44,26,0,330,6,1,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509112387,37502,Картридж для OKI C844,Эксперимент1,8.0,8.0,0.0,28.2,20.2,15.7,8793.0,0.03,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0,0,,58.0000000000000000,32.0000000000000000,26.0,3,1,0,5663,58,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509112387,37502,Картридж для OKI C844,от 5000 до 10000,12.0,12.0,0.0,28.2,16.2,15.7,8793.0,0.03,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,58.0000000000000000,32.0000000000000000,26.0,3,1,0,5663,58,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509202680,37441,Фотобарабан для Lexmark LaserPrinter B2338,Эксперимент1,8.0,8.0,0.0,25.9,17.9,15.1,8556.0,0.03,справочная,4,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,56.0000000000000000,70.0000000000000000,-14.0,30,24,0,5721,5,1,12,0,0,0,0,1,12.08,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509202680,37441,Фотобарабан для Lexmark LaserPrinter B2338,от 5000 до 10000,12.0,12.0,0.0,25.9,13.9,15.1,8556.0,0.03,справочная,39,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,56.0000000000000000,70.0000000000000000,-14.0,30,24,0,5721,5,1,12,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509726981,37373,Чернила для HP DeskJet GT5822,Эксперимент1,8.0,8.0,0.0,2.4,-5.6,10.7,709.0,0.06,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,78.0000000000000000,283.0000000000000000,-205.0,23,8,0,50,46,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4509726981,37373,Чернила для HP DeskJet GT5822,от 0 до 1000,10.0,10.0,0.0,2.4,-7.6,10.7,709.0,0.06,справочная,19,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,78.0000000000000000,283.0000000000000000,-205.0,23,8,0,50,46,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515703627,32323,Картридж для HP LaserJet Pro M428,Эксперимент1,8.0,8.0,0.0,16.2,8.2,18.0,3118.0,0.04,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,151.0000000000000000,,,4,2,0,5,53,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515703112,32322,Картридж для HP LaserJet Pro M404,Эксперимент1,8.0,8.0,0.0,16.2,8.2,18.0,3116.0,0.04,справочная,11,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,80.0000000000000000,5.0000000000000000,75.0,5,4,0,4,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515704473,325224,Картридж для Epson FX 286E,Эксперимент1,8.0,8.0,0.0,20.1,12.1,20.6,3224.0,0.04,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,415.0000000000000000,70.0000000000000000,345.0,7,2,0,14,41,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515704183,325214,Картридж для Epson MSP 45,Эксперимент1,8.0,8.0,0.0,20.3,12.3,20.7,3225.0,0.04,справочная,25,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,105.0000000000000000,34.0000000000000000,71.0,21,14,0,28,7,2,13,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515703445,32523,Картридж для Epson FX-1000,Эксперимент1,8.0,8.0,0.0,20.5,12.5,20.8,3241.0,0.04,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,337.0000000000000000,92.0000000000000000,245.0,9,6,0,14,18,0,9,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515703223,32527,Картридж для Epson LX-1050,Эксперимент1,8.0,8.0,0.0,20.3,12.3,20.7,3228.0,0.04,справочная,101,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,220.0000000000000000,110.0000000000000000,110.0,13,6,0,22,25,0,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515706287,32526,Картридж для Epson FX-1180,Эксперимент1,8.0,8.0,0.0,20.1,12.1,20.6,3224.0,0.04,справочная,14,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,280.0000000000000000,64.0000000000000000,216.0,8,5,0,15,13,0,7,0,0,0,0,1,7.12,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515703642,326410,Картридж для M7300FDW,Эксперимент1,8.0,8.0,0.0,16.4,8.4,20.7,2617.0,0.04,справочная,19,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,85.0000000000000000,93.0000000000000000,-8.0,14,-7,0,22,4,1,10,0,0,0,1,1,6.88,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515706642,326214,Картридж для P2506W,Эксперимент1,8.0,8.0,0.0,18.1,10.1,19.1,3212.0,0.04,справочная,25,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,218.0000000000000000,234.0000000000000000,-16.0,20,7,0,1740,194,0,12,0,0,0,0,1,1.0,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515706888,326413,Картридж для P3300DN,Эксперимент1,8.0,8.0,0.0,13.4,5.4,17.8,2624.0,0.04,справочная,52,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,73.0000000000000000,20.0000000000000000,53.0,7,1,0,1469,8,1,7,0,0,0,0,1,6.36,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515703596,33512,Картридж для Ricoh Aficio SP 230FNw,Эксперимент1,8.0,8.0,0.0,13.7,5.7,17.8,2681.0,0.04,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0,0,,37.0000000000000000,,,6,6,0,5,8,1,6,0,0,0,0,1,1.0,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515704700,33672,Картридж для Brother DCP-7032,Эксперимент1,8.0,8.0,0.0,12.2,4.2,17.3,2470.0,0.04,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,64.0000000000000000,,,5,3,0,5,18,0,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515706739,33596,Картридж для HP PageWide Pro 777 z,Эксперимент1,8.0,8.0,0.0,45.2,37.2,13.7,25972.0,0.02,справочная,11,0,0.0,0.0,0.0,,0.0,,0,0,0,,117.0000000000000000,30.0000000000000000,87.0,6,2,0,8,47,0,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515706739,33596,Картридж для HP PageWide Pro 777 z,от 10000 до 500 тыс,12.0,12.0,0.0,45.2,33.2,13.7,25972.0,0.02,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,117.0000000000000000,30.0000000000000000,87.0,6,2,0,8,47,0,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515706570,33673,Картридж для Brother DCP-7040,Эксперимент1,8.0,8.0,0.0,12.2,4.2,17.3,2472.0,0.04,справочная,46,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,84.0000000000000000,,,5,5,0,1463,6,1,5,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515704911,33831,Фотобарабан для Canon iR-2204,Эксперимент1,8.0,8.0,0.0,28.7,20.7,16.2,8552.0,0.03,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515704600,34641,Картридж для HP LJ Pro Color M182 n,от 2000 до 5000,12.0,12.0,0.0,21.2,9.2,17.3,4314.0,0.04,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515704600,34641,Картридж для HP LJ Pro Color M182 n,Эксперимент1,8.0,8.0,0.0,21.2,13.2,17.3,4314.0,0.04,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515704087,34922,Картридж для Canon i-SENSYS MF542x,Эксперимент1,8.0,8.0,0.0,17.1,9.1,16.3,5053.0,0.03,справочная,30,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,43.0000000000000000,32.0000000000000000,11.0,4,2,0,203,18,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515704087,34922,Картридж для Canon i-SENSYS MF542x,от 2000 до 5000,12.0,12.0,0.0,17.1,5.1,16.3,5053.0,0.03,справочная,14,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,43.0000000000000000,32.0000000000000000,11.0,4,2,0,203,18,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723686,35322,Комплект картриджей для Xerox B-210,Эксперимент1,8.0,8.0,0.0,27.3,19.3,16.9,7653.0,0.03,справочная,151,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,80.0000000000000000,127.0000000000000000,-47.0,6,-2,0,8,26,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723505,35541,Картридж для Canon Pixma TS704,Эксперимент1,8.0,8.0,0.0,7.4,-0.6,17.0,1236.0,0.05,справочная,31,0,0.0,0.0,0.0,,0.0,,1,8.95,0.0,8.9,86.0000000000000000,176.0000000000000000,-90.0,41,32,0,47,20,0,11,0,0,0,0,1,8.95,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723966,35342,Картридж для Brother MFC-L9570,Эксперимент1,8.0,8.0,0.0,16.3,8.3,18.7,2974.0,0.04,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0,0,,3.0000000000000000,110.0000000000000000,-107.0,2,0,0,1459,3,1,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723196,35591,Картридж для Canon iPF TM200,Эксперимент1,8.0,8.0,0.0,21.5,13.5,18.0,5517.0,0.03,справочная,12,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,138.0000000000000000,116.0000000000000000,22.0,10,6,0,10,39,0,10,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515724510,35714,Картридж для HP LaserJet M443nda,от 2000 до 5000,12.0,12.0,0.0,19.4,7.4,16.7,5532.0,0.03,справочная,0,0,0,0,0,,,,0,0.0,0.0,,,76.0000000000000000,,0,-5,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515724510,35714,Картридж для HP LaserJet M443nda,Эксперимент1,8.0,8.0,0.0,19.4,11.4,16.7,5532.0,0.03,справочная,0,0,0,0,0,,,,0,0,0,,,76.0000000000000000,,0,-5,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723539,36159,Картридж для Panasonic KX-MB2540,Эксперимент1,8.0,8.0,0.0,25.2,17.2,15.2,8232.0,0.03,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,239.0000000000000000,162.0000000000000000,77.0,22,18,0,3102,13,0,13,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723539,36159,Картридж для Panasonic KX-MB2540,от 5000 до 10000,12.0,12.0,0.0,25.2,13.2,15.2,8232.0,0.03,справочная,41,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,239.0000000000000000,162.0000000000000000,77.0,22,18,0,3102,13,0,13,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515726514,36153,Картридж для Panasonic KX-MB2515,Эксперимент1,8.0,8.0,0.0,24.9,16.9,15.1,8229.0,0.03,справочная,11,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,244.0000000000000000,90.0000000000000000,154.0,21,15,0,6329,138,0,8,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515726514,36153,Картридж для Panasonic KX-MB2515,от 5000 до 10000,12.0,12.0,0.0,24.9,12.9,15.1,8229.0,0.03,справочная,32,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,244.0000000000000000,90.0000000000000000,154.0,21,15,0,6329,138,0,8,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515724147,36195,Картридж для Canon i-SENSYS MF515x,Эксперимент1,8.0,8.0,0.0,22.4,14.4,18.0,4317.0,0.04,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,185.0000000000000000,,,4,4,0,8,20,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515724147,36195,Картридж для Canon i-SENSYS MF515x,от 2000 до 5000,12.0,12.0,0.0,22.4,10.4,18.0,4317.0,0.04,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,185.0000000000000000,,,4,4,0,8,20,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723586,36351,Картридж для Kyocera TASKalfa 306,Эксперимент1,8.0,8.0,0.0,19.7,11.7,16.7,5610.0,0.03,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,51.0000000000000000,,,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515723586,36351,Картридж для Kyocera TASKalfa 306,от 2000 до 5000,12.0,12.0,0.0,19.7,7.7,16.7,5610.0,0.03,справочная,5,0,0.0,0.0,0.0,,0.0,,0,0,0,,51.0000000000000000,,,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515728179,36691,Картридж для Xerox VersaLink C7000,Эксперимент1,8.0,8.0,0.0,20.4,12.4,16.2,4553.0,0.04,справочная,8,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,57.0000000000000000,283.0000000000000000,-226.0,7,5,0,7,8,1,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4515728179,36691,Картридж для Xerox VersaLink C7000,от 2000 до 5000,12.0,12.0,0.0,20.4,8.4,16.2,4553.0,0.04,справочная,10,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,57.0000000000000000,283.0000000000000000,-226.0,7,5,0,7,8,1,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
watch,hold,4517740117,37162,Картридж для Ricoh IM-600,Эксперимент1,8.0,8.0,0.0,29.8,21.8,15.5,9453.0,0.03,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,214.0000000000000000,29.0000000000000000,185.0,2,1,0,4478,214,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ — наблюдаем, ставку не трогаем"
