nm_id;advert_id;цвет;действие;причина;ставка_₽;маржа_live_%;ДРР_профиля_%;ДРР_потолок_%;расход_₽;выручка_ВСЯ_₽;выручка_органика_₽;заказы_всего;заказы_реклама;заказы_органика;заказы_прошлая_неделя;в_корзину;показы_рекл;клики_рекл;открытия_всего;орг_позиция
216354727;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.8;;10.8;0.00;0;0;0;0;0;0;0;2;0;0;
192228596;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;15.60;52.8;;27.8;0.00;0;0;0;0;0;0;1;23;0;2;43
192567697;35698510;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;10.68;58.7;;33.7;0.00;0;0;0;0;0;0;1;11;0;1;
216360759;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;31.8;;6.8;0.00;0;0;0;0;0;0;0;0;0;0;
681342534;35700300;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;20.6;;0.0;0.00;0;0;0;0;0;0;0;2;0;2;30
200166089;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.18;27.7;;2.7;0.00;0;0;0;0;0;0;0;34;0;0;
200166499;35703066;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;28.6;;3.6;0.00;0;0;0;0;0;0;0;29;0;0;
257941141;35698968;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.18;18.5;;0.0;0.00;0;0;0;0;0;0;0;12;0;0;
199334687;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;31.9;;6.9;0.00;0;0;0;0;0;0;0;2;0;0;
209664549;35700057;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.18;21.6;;0.0;0.00;0;0;0;0;0;0;0;9;0;0;
216341423;35698292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;17.5;;0.0;0.00;0;0;0;0;0;0;0;9;0;0;
199333254;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;31.4;;6.4;0.00;0;0;0;0;0;0;0;11;0;0;
199574172;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;30.1;;5.1;0.00;0;0;0;0;0;2;0;14;0;1;2
216429144;35698882;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;31.0;;6.0;0.00;0;0;0;0;0;0;0;11;0;0;
216429545;35698882;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;32.2;;7.2;0.00;0;0;0;0;0;0;0;5;0;0;
216429826;35698882;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;31.9;;6.9;0.00;0;0;0;0;0;0;0;14;0;0;
216405666;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;23.1;;0.0;0.00;0;0;0;0;0;0;0;21;0;0;
683613395;35700392;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;15.8;;0.0;0.00;0;0;0;0;0;0;0;19;0;0;
263821924;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;32.1;;7.1;0.00;0;0;0;0;0;0;0;62;0;0;
291112398;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;41.3;;16.3;0.00;0;0;0;0;0;0;0;124;0;3;4
292509993;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;44.2;;19.2;0.00;0;0;0;0;0;0;0;78;0;1;
964824106;36875051;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;23.4;;0.0;0.00;0;0;0;0;0;1;0;4;0;1;
200166053;35408957;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;35.6;;10.6;0.00;0;0;0;0;0;1;0;29;0;0;
292510536;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;44.2;;19.2;0.00;0;0;0;0;0;0;0;63;0;0;
181081323;35408957;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;39.7;;14.7;0.00;0;0;0;0;0;0;0;87;0;1;16
199331490;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;21.7;;0.0;0.00;0;0;0;0;0;1;0;15;0;1;2
209733995;35697951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;24.5;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
200168126;35703547;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.18;28.9;;3.9;0.00;0;0;0;0;0;0;0;9;0;0;
209663362;35703547;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;40.3;;15.3;0.00;0;0;0;0;0;0;0;7;0;0;
209664607;35703547;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.18;32.0;;7.0;0.00;0;0;0;0;0;0;0;3;0;1;
209728731;35703547;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;24.6;;0.0;0.00;0;0;0;0;0;0;0;44;0;0;
199565878;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;24.1;;0.0;0.00;0;0;0;0;0;0;0;12;0;1;1
199566572;35282447;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;33.2;;8.2;0.00;0;0;0;0;0;0;0;35;0;0;
216423466;35408957;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;13.19;34.7;;9.7;0.00;0;0;0;0;0;0;0;9;0;0;
216422424;35277054;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;15.60;28.0;;3.0;0.00;0;0;0;0;0;1;0;13;0;3;
434635999;35700057;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;42.9;;17.9;0.00;0;0;0;0;0;0;0;2;0;1;
199335353;35705358;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;33.5;;8.5;0.00;0;0;0;0;0;0;0;4;0;0;
199335367;35705358;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;36.7;;11.7;36.43;0;0;0;0;0;0;2;30;3;2;14
292510233;35698099;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;44.2;;19.2;0.00;0;0;0;0;0;0;0;174;0;3;27
216429906;35698882;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;10.68;23.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
263820055;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.5;;10.5;0.00;0;0;0;0;0;1;1;41;0;2;2
268379692;35699026;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.4;;10.4;0.00;0;0;0;0;0;0;0;20;0;0;
257807192;35698882;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;40.4;;15.4;0.00;0;0;0;0;0;0;0;18;0;2;2
326853446;35698099;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;50.9;;25.9;58.75;0;0;0;0;0;0;1;61;5;6;6
393838438;35698099;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;41.8;;16.8;9.71;0;0;0;0;0;1;1;99;1;2;9
257807194;35698882;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;40.4;;15.4;0.00;0;0;0;0;0;0;0;28;0;1;2
257807198;35698882;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;38.7;;13.7;0.00;0;0;0;0;0;1;0;36;0;2;2
263820179;35698882;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;27.6;;2.6;11.75;0;0;0;0;0;0;1;68;1;1;6
199331400;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;34.9;;9.9;0.00;0;0;0;0;0;0;0;21;0;0;
199565490;35706004;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;21.5;;0.0;0.00;0;0;0;0;0;0;0;19;0;0;
200164317;35408957;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;31.0;;6.0;0.00;0;0;0;0;0;0;0;18;0;0;
209666033;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;42.0;;17.0;0.00;0;0;0;0;0;0;0;72;0;0;
216361940;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;27.2;;2.2;0.00;0;0;0;0;0;0;0;9;0;0;
209713973;35703851;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;10.68;34.7;;9.7;0.00;0;0;0;0;0;0;0;4;0;0;
216359972;35700718;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.18;18.5;;0.0;0.00;0;0;0;0;0;0;0;6;0;1;
209664079;35278992;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;26.7;;1.7;0.00;0;0;0;0;0;0;0;19;0;1;
236322685;35698927;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;14.18;30.0;;5.0;0.00;0;0;0;0;0;0;0;22;0;1;10
199565674;35705677;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;24.6;;0.0;0.00;0;0;0;0;0;0;0;12;0;0;
967518854;36875125;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;34.2;;9.2;0.00;0;0;0;0;0;0;0;15;0;0;
199569534;35705677;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;20.4;;0.0;0.00;0;0;0;0;0;0;0;58;0;0;
199572566;35701146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;30.4;;5.4;0.00;0;0;0;0;0;0;0;0;0;0;
199573371;35701146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;32.1;;7.1;0.00;0;0;0;0;0;0;0;20;0;0;
209665002;35278992;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;23.8;;0.0;0.00;0;0;0;0;0;0;1;19;0;3;
209728752;35278992;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;29.4;;4.4;0.00;0;0;0;0;0;0;0;27;0;0;
216356937;35278992;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;25.9;;0.9;0.00;0;0;0;0;0;0;0;10;0;0;
236322698;35278992;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;26.0;;1.0;0.00;0;0;0;0;0;0;0;19;0;0;
199572676;35700930;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;43.5;;18.5;0.00;0;0;0;0;0;0;0;4;0;0;
200166062;35701344;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;30.7;;5.7;0.00;0;0;0;0;0;0;0;55;0;0;
209665532;35703547;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;39.9;;14.9;0.00;0;0;0;0;0;0;0;1;0;3;
216341512;35277369;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;49.5;;24.5;10.68;0;0;0;0;0;1;1;38;1;7;10
216422567;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;41.1;;16.1;0.00;0;0;0;0;0;0;0;34;0;0;
216429001;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;36.0;;11.0;0.00;0;0;0;0;0;0;0;41;0;5;2
216432133;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;21.9;;0.0;0.00;0;0;0;0;0;0;0;22;0;0;
216454486;35282079;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;48.2;;23.2;55.54;0;0;0;0;0;0;4;135;5;10;4
199573697;35700930;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;38.8;;13.8;0.00;0;0;0;0;0;0;0;0;0;0;
200165777;35701344;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;21.4;;0.0;0.00;0;0;0;0;0;0;0;17;0;0;
200166087;35701344;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;35.6;;10.6;0.00;0;0;0;0;0;0;0;20;0;0;
200166129;35701344;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;36.4;;11.4;0.00;0;0;0;0;0;0;0;15;0;0;
200166306;35701344;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;16.6;;0.0;0.00;0;0;0;0;0;0;0;12;0;0;
967521773;36877167;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;31.1;;6.1;55.65;0;0;0;0;0;0;1;54;5;4;5
199573231;35701146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;11.75;15.6;;0.0;0.00;0;0;0;0;0;0;0;14;0;1;11
440334909;35697812;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;7.30;26.6;;1.6;32.58;0;0;0;0;0;0;1;15;4;4;5
199574679;35282079;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.4;;0.0;0.00;0;0;0;0;0;0;0;24;0;0;
209664600;35703066;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;7.30;28.5;;3.5;32.58;0;0;0;0;0;0;1;26;4;2;4
199566490;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;32.2;;7.2;0.00;0;0;0;0;0;0;0;30;0;0;
200167530;35697812;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;12.93;37.0;;12.0;21.36;0;0;0;0;0;0;1;40;2;7;2
211410073;35697812;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;12.93;40.5;;15.5;0.00;0;0;0;0;0;0;0;23;0;0;
