# oz_acc2: неделя 10.08–16.08 против 03.08–09.08; органика — неделя 03.08 (лаг Ozon); шаг ±10 %, ДРР-предел 15.0 %, пол 6.0 ₽
tier,action,sku,offer_id,name,camp,bid,bid_new,d_bid,ceiling,headroom,margin_safe,our_price,cr_used,cr_src,w_views,w_clicks,w_spend,w_orders,w_rev,cpc,ctr,drr,p_clicks,p_spend,p_orders,p_cpc,o_pos,op_pos,d_pos,o_views,d_org_views,o_gmv,o_demand,ph_best,ph_top10,ph_n,qty_w,rev_w,qty_p,qty_all,c_clicks,c_spend,c_orders,ms_stock,free_fbo,reason
watch,hold,1873179982,5519VHBVR9K0,"Картридж DS W1420A для принтеров HP LaserJet M110w, LJ-M110we, LJ MFP M140w, LJ MFP M140we черный",от 0 до 3000,12.0,12.0,0.0,16.4,4.4,17.1,3386.0,0.04,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,60.0000000000000000,119.0000000000000000,-59.0,20,-5,0,6643,10,2,11,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873179857,3910Z3M8SFYC,"Картридж DS W2031A для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw голубой",Все,8.0,8.0,0.0,16.0,8.0,16.4,3511.0,0.04,справочная,9,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,120.0000000000000000,107.0000000000000000,13.0,8,6,0,79,43,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873197009,2226LC0FY1CB,"Картридж DS 51F5H00 для принтеров Lexmark MS312, MS312dn, MS415, MS415dn черный",Все,8.0,8.0,0.0,15.6,7.6,16.0,3553.0,0.04,справочная,19,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,29.0000000000000000,49.0000000000000000,-20.0,11,3,0,7,5,3,8,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180174,3911PZPGXVTL,"Картридж DS W2032A для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw желтый",Все,8.0,8.0,0.0,16.0,8.0,16.4,3511.0,0.04,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,301.0000000000000000,95.0000000000000000,206.0,7,5,0,111,31,0,4,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180872,3219W7MSA5FC,"Картридж DS W2030A для принтеров HP Color LaserJet M480, LJ M455, LJ Pro M454, LJ Pro M479 fdn черный",Все,8.0,8.0,0.0,14.9,6.9,15.3,3614.0,0.04,справочная,15,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,111.0000000000000000,73.0000000000000000,38.0,5,1,0,76,20,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180872,3219W7MSA5FC,"Картридж DS W2030A для принтеров HP Color LaserJet M480, LJ M455, LJ Pro M454, LJ Pro M479 fdn черный",от 0 до 3000,12.0,12.0,0.0,14.9,2.9,15.3,3614.0,0.04,справочная,1,0,0.0,0.0,0.0,,0.0,,0,0,0,,111.0000000000000000,73.0000000000000000,38.0,5,1,0,76,20,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180317,0728V0GUV9QZ,"Картриджи DS CF210X-CF213A для принтеров HP LJ Pro Color M251n, LJ Pro Color M251nw",Все,8.0,8.0,0.0,9.7,1.7,9.7,10278.0,0.02,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,81.0000000000000000,68.0000000000000000,13.0,12,1,0,51,56,0,7,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180128,1458HA6NKXG9,"Картридж DS PGI-470XLBk для принтеров Canon Pixma MG5740, Pixma MG6840 черный",от 0 до 3000,13.0,13.0,0.0,2.5,-10.5,10.7,717.0,0.06,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,55.0000000000000000,47.0000000000000000,8.0,74,-14,0,90,5,1,15,0,0,1,11,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180966,0856CLL9IE75,"Картридж DS TN-241BK для принтеров Brother DCP-9020cdw, HL-3140cw, HL 3150, HL3170CDW, MFC-9140, MFC-9330 черный",Все,8.0,8.0,0.0,11.5,3.5,16.3,2541.0,0.04,справочная,7,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,207.0000000000000000,103.0000000000000000,104.0,6,-2,0,8,6,1,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180966,0856CLL9IE75,"Картридж DS TN-241BK для принтеров Brother DCP-9020cdw, HL-3140cw, HL 3150, HL3170CDW, MFC-9140, MFC-9330 черный",от 0 до 3000,12.0,12.0,0.0,11.5,-0.5,16.3,2541.0,0.04,справочная,1,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,207.0000000000000000,103.0000000000000000,104.0,6,-2,0,8,6,1,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181002,4277J935E6IB,"Картридж DS W2412A для принтеров HP Color LaserJet Pro M155a, Color LaserJet Pro M155nw желтый",Все,8.0,8.0,0.0,17.7,9.7,17.2,3621.0,0.04,справочная,14,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,139.0000000000000000,85.0000000000000000,54.0,8,2,0,8,9,1,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180596,2635KUML5WNR,"Картридж DS TN-221M для принтеров Konica Minolta Bizhub C227, Bizhub C287 пурпурный",Все,8.0,8.0,0.0,18.6,10.6,14.9,4693.0,0.04,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,199.0000000000000000,249.0000000000000000,-50.0,7,1,0,3399,12,0,6,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180356,0561FR6APVU2,"Картридж DS TK-475 для принтеров Kyocera FS-6025MFP, FS 6030MFP, FS6525MFP, FS-6530MFP, TASKalfa 255, TASKalfa-255b черный",Все,8.0,8.0,0.0,17.5,9.5,15.9,4022.0,0.04,справочная,19,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,297.0000000000000000,160.0000000000000000,137.0,13,-3,0,13,15,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180356,0561FR6APVU2,"Картридж DS TK-475 для принтеров Kyocera FS-6025MFP, FS 6030MFP, FS6525MFP, FS-6530MFP, TASKalfa 255, TASKalfa-255b черный",от 0 до 3000,12.0,12.0,0.0,17.5,5.5,15.9,4022.0,0.04,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,297.0000000000000000,160.0000000000000000,137.0,13,-3,0,13,15,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181009,0871F1IW1H15,"Картридж DS TK-590K для принтеров Kyocera EcoSys M6026cdn, M6526cdn, FS-C2026, FS-C2126, FSC2526, FS C2626 черный",Все,8.0,8.0,0.0,16.9,8.9,13.9,4743.0,0.04,справочная,15,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,104.0000000000000000,59.0000000000000000,45.0,12,3,0,13,29,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181009,0871F1IW1H15,"Картридж DS TK-590K для принтеров Kyocera EcoSys M6026cdn, M6526cdn, FS-C2026, FS-C2126, FSC2526, FS C2626 черный",от 0 до 3000,12.0,12.0,0.0,16.9,4.9,13.9,4743.0,0.04,справочная,3,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,104.0000000000000000,59.0000000000000000,45.0,12,3,0,13,29,0,3,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180592,1268F83G04BB,Картриджи DS T0591-T0598 для принтеров Epson Stylus Photo R2400 набор cmyk lclm,Все,8.0,8.0,0.0,24.6,16.6,14.5,8615.0,0.03,справочная,23,0,0.0,0.0,0.0,,0.0,,1,13.8,0.0,13.8,,74.0000000000000000,,0,-10,0,0,,0,0,0,0,0,0,1,13.8,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 14 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180915,2642V1D4GNHP,"Картриджи DS TN-324 для принтеров Konica Minolta Bizhub C258, Bizhub C308",10000-500000,12.0,12.0,0.0,27.6,15.6,11.7,20579.0,0.02,справочная,2,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,130.0000000000000000,39.0000000000000000,91.0,9,-3,0,11,6,1,3,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181379,1322AYGUMWBU,"Картридж DS KX-FAT431A7 для принтеров Panasonic KX-MB2230RU, KX MB2270RU, KXMB2510RU, KX-MB2540RU черный",Все,8.0,8.0,0.0,19.0,11.0,12.5,8428.0,0.03,справочная,13,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,152.0000000000000000,106.0000000000000000,46.0,25,11,0,596,6,2,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181379,1322AYGUMWBU,"Картридж DS KX-FAT431A7 для принтеров Panasonic KX-MB2230RU, KX MB2270RU, KXMB2510RU, KX-MB2540RU черный",3000-5000,12.0,12.0,0.0,19.0,7.0,12.5,8428.0,0.03,справочная,24,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,152.0000000000000000,106.0000000000000000,46.0,25,11,0,596,6,2,15,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180568,3974CHBAMIT1,"Картриджи DS 47095705-47095708 для принтеров OKI Data C824, Data C834",Все,8.0,8.0,0.0,23.7,15.7,10.2,22764.0,0.02,справочная,13,0,0.0,0.0,0.0,,0.0,,1,12.97,0.0,13.0,,133.0000000000000000,,0,-3,0,0,,0,0,0,0,0,0,1,12.97,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 13 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181433,0587XEWLWPNL,"Картридж DS LC-900BK для принтеров Brother DCP-110C, DCP 115C, FAX-1835C, FAX1840C, MFC-210C, MFC 215C черный",Все,8.0,8.0,0.0,1.7,-6.3,8.7,764.0,0.06,справочная,73,0,0.0,0.0,0.0,,0.0,,1,7.5,0.0,7.5,110.0000000000000000,57.0000000000000000,53.0,18,9,0,34,7,1,15,0,0,0,1,1,7.5,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 8 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181433,0587XEWLWPNL,"Картридж DS LC-900BK для принтеров Brother DCP-110C, DCP 115C, FAX-1835C, FAX1840C, MFC-210C, MFC 215C черный",от 0 до 3000,12.0,12.0,0.0,1.7,-10.3,8.7,764.0,0.06,справочная,6,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,110.0000000000000000,57.0000000000000000,53.0,18,9,0,34,7,1,15,0,0,0,1,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180630,5545K0W1KGWL,"Картридж DS W1106X для принтеров HP Laser 107R, Laser107W черный",Все,8.0,8.0,0.0,18.0,10.0,16.3,3993.0,0.04,справочная,25,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,179.0000000000000000,150.0000000000000000,29.0,7,2,0,9,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180630,5545K0W1KGWL,"Картридж DS W1106X для принтеров HP Laser 107R, Laser107W черный",от 0 до 3000,12.0,12.0,0.0,18.0,6.0,16.3,3993.0,0.04,справочная,1,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,179.0000000000000000,150.0000000000000000,29.0,7,2,0,9,,0,0,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180578,3468Y9LDMHMU,"Картриджи DS W2410A-W2413A для принтеров HP Color LaserJet Pro M155a, Color LaserJet Pro M155nw",Все,8.0,8.0,0.0,,,,12765.0,0.02,справочная,0,0,0,0,0,,,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180789,5320FPQ08H0E,"Картриджи DS №72 для принтеров HP Designjet T1100, DJ-T1120, DJ T1200, DJ T1300",Все,8.0,8.0,0.0,18.6,10.6,9.8,19382.0,0.02,справочная,34,0,0.0,0.0,0.0,,0.0,,2,19.21,0.0,9.6,78.0000000000000000,34.0000000000000000,44.0,75,-36,0,3473,7,2,4,0,0,0,3,2,19.21,0.0,0,0,"кликов за неделю 0 (за всё время 2), расход 0 ₽ (накоплено 19 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180789,5320FPQ08H0E,"Картриджи DS №72 для принтеров HP Designjet T1100, DJ-T1120, DJ T1200, DJ T1300",5000-10000,12.0,12.0,0.0,18.6,6.6,9.8,19382.0,0.02,справочная,25,0,0.0,0.0,0.0,,0.0,,1,20.82,0.0,20.8,78.0000000000000000,34.0000000000000000,44.0,75,-36,0,3473,7,2,4,0,0,0,3,5,52.01,0.0,0,0,"кликов за неделю 0 (за всё время 5), расход 0 ₽ (накоплено 52 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180789,5320FPQ08H0E,"Картриджи DS №72 для принтеров HP Designjet T1100, DJ-T1120, DJ T1200, DJ T1300",10000-500000,12.0,12.0,0.0,18.6,6.6,9.8,19382.0,0.02,справочная,0,0,0,0,0,,,,0,0,0,,78.0000000000000000,34.0000000000000000,44.0,75,-36,0,3473,7,2,4,0,0,0,3,0,0,0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180717,2250DTNEX8KV,"Картриджи DS CLI-451 для принтеров Canon Pixma iP7240, Pixma iP8740",Все,8.0,8.0,0.0,17.3,9.3,19.0,3096.0,0.04,справочная,110,0,0.0,0.0,0.0,,0.0,,2,14.84,0.0,7.4,,57.0000000000000000,,0,-81,0,0,,0,0,0,0,0,2,3,32.33,0.0,0,0,"кликов за неделю 0 (за всё время 3), расход 0 ₽ (накоплено 32 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180717,2250DTNEX8KV,"Картриджи DS CLI-451 для принтеров Canon Pixma iP7240, Pixma iP8740",от 0 до 3000,14.0,14.0,0.0,17.3,3.3,19.0,3096.0,0.04,справочная,30,0,0.0,0.0,0.0,,0.0,,2,27.10,0.0,13.6,,57.0000000000000000,,0,-81,0,0,,0,0,0,0,0,2,4,46.52,0.0,0,0,"кликов за неделю 0 (за всё время 4), расход 0 ₽ (накоплено 47 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180982,1755VLORRTG5,"Картридж DS X264H21G для принтеров Lexmark X264, X363, X364 черный",Все,8.0,8.0,0.0,19.3,11.3,11.5,9902.0,0.03,справочная,33,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,,38.0000000000000000,,0,-3,0,0,,0,0,0,0,0,0,1,7.03,0.0,0,0,"кликов за неделю 0 (за всё время 1), расход 0 ₽ (накоплено 7 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181415,5154QWUV4IJR,"Фотобарабан DS DO-428 для принтеров M7108DN, P3308DN черный",Все,8.0,8.0,0.0,12.7,4.7,15.6,2987.0,0.04,справочная,42,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,75.0000000000000000,40.0000000000000000,35.0,16,9,0,25,17,0,13,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181176,4532LIUB5DW8,Картридж DS C-EXV60 для принтеров Canon imageRUNNER 2425 черный,Все,8.0,8.0,0.0,15.8,7.8,17.7,3111.0,0.04,справочная,37,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,85.0000000000000000,129.0000000000000000,-44.0,5,-4,0,5,3,1,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181176,4532LIUB5DW8,Картридж DS C-EXV60 для принтеров Canon imageRUNNER 2425 черный,от 0 до 3000,12.0,12.0,0.0,15.8,3.8,17.7,3111.0,0.04,справочная,0,0,0,0,0,,,,0,0,0,,85.0000000000000000,129.0000000000000000,-44.0,5,-4,0,5,3,1,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873180475,5147ZY76VH87,"Фотобарабан DS 44844472 для принтеров OKI Data MC853, MC873 черный",Все,8.0,8.0,0.0,40.2,32.2,12.5,26831.0,0.02,справочная,116,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,48.0000000000000000,60.0000000000000000,-12.0,13,2,0,17,27,0,4,0,0,0,4,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181405,2634U6GP0D6J,"Картридж DS TN-221C для принтеров Konica Minolta Bizhub C227, Bizhub C287 голубой",Все,8.0,8.0,0.0,18.6,10.6,14.9,4693.0,0.04,справочная,38,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,111.0000000000000000,137.0000000000000000,-26.0,10,1,0,11,28,0,2,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
watch,hold,1873181355,1267T4BWHS9I,"Картридж DS T0796 для принтеров Epson Stylus Photo 1400, Stylus Photo 1500W светло-пурпурный",Все,6.0,6.0,0.0,2.2,-3.8,9.8,755.0,0.06,справочная,17,0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,168.0000000000000000,141.0000000000000000,27.0,7,-4,0,10,203,0,1,0,0,0,0,0,0.0,0.0,0,0,"кликов за неделю 0 (за всё время 0), расход 0 ₽ (накоплено 0 ₽) — судить не о чем, наблюдаем"
