sku,offer_id,name,campaign,bid_now,qty_180d,revenue_180d,qty_90d,ad_spend_july,ad_revenue_july,organic_pct,reason
930622634,2057,Картридж MPC2550EC для принтеров Ricoh Aficio MPC2030 голубо,от 2000 до 5000,12.0,1,3067,0,0,0,,продажи 90-180 дн назад
870872409,2319,"Картридж 51B5000 для принтеров Lexmark MX317dn, LP MS417, LP",Эксперимент1,8.0,1,3059,0,0,0,,продажи 90-180 дн назад
1999325856,5941,"Картридж W1390X для принтеров HP LaserJet Pro 3001dw, LJ Pro",Эксперимент1,8.0,1,3056,0,0,0,,продажи 90-180 дн назад
1999325856,5941,"Картридж W1390X для принтеров HP LaserJet Pro 3001dw, LJ Pro",от 2000 до 5000,12.0,1,3056,0,0,0,,продажи 90-180 дн назад
1220706269,5241,"Картридж 069H для принтеров Canon i-SENSYS LBP673Cdw, MF752C",Эксперимент1,9.0,1,3032,0,7,0,,продажи 90-180 дн назад
3126540314,5240,"Картридж 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF752",от 2000 до 5000,12.0,1,3032,0,0,0,,продажи 90-180 дн назад
3557210971,6814del,"Картридж W1500A для принтеров HP LaserJet M111, LJ M141 черн",от 2000 до 5000,13.0,1,2983,0,0,0,,продажи 90-180 дн назад
1261505784,4659,"Картридж M21-500595YL для принтеров Brady BMP 21-LAB, BMP 21",от 2000 до 5000,12.0,1,2979,0,11,0,,продажи 90-180 дн назад
1232681952,1290,"Картридж TNP-36 для принтеров Konica Minolta 3300P, Bizhub 3",от 2000 до 5000,12.0,1,2976,0,12,0,,продажи 90-180 дн назад
866443528,1564,"Картридж 70 для принтеров HP DesignJet Z2100, DJ Z3100, DJ Z",Эксперимент1,8.0,1,2970,0,2,0,,продажи 90-180 дн назад
652357181,0814,"Картридж CE322A для принтеров HP и LJ Pro Color CM1415fn, LJ",от 2000 до 5000,12.0,1,2951,0,34,0,,продажи 90-180 дн назад
1153801216,2967,"Картридж CF294X для принтеров HP LaserJet Pro M118dw, LJ Pro",от 2000 до 5000,12.0,1,2930,0,12,0,,продажи 90-180 дн назад
1153801216,2967,"Картридж CF294X для принтеров HP LaserJet Pro M118dw, LJ Pro",Эксперимент1,8.0,1,2930,0,6,0,,продажи 90-180 дн назад
863386236,3790,"Картридж W1335A для принтеров HP LaserJet M438n, LJ M440, LJ",Эксперимент1,8.0,1,2914,0,0,0,,продажи 90-180 дн назад
3199333609,2296,"Картридж 045H M для принтеров Canon i-SENSYS LBP-611, LBP613",от 2000 до 5000,12.0,1,2865,0,0,0,,продажи 90-180 дн назад
930642074,0708,"Картридж ML-2250 для принтеров Samsung и ML 2251, ML2252 чер",от 2000 до 5000,12.0,1,2830,0,0,0,,продажи 90-180 дн назад
930642074,0708,"Картридж ML-2250 для принтеров Samsung и ML 2251, ML2252 чер",Эксперимент1,8.0,1,2830,0,0,0,,продажи 90-180 дн назад
930615296,1163,"Картридж CF400X для принтеров HP Color LJ Pro M252dw, LJ Pro",Эксперимент1,9.0,1,2824,0,1,0,,продажи 90-180 дн назад
863393171,0078,"Картриджи T0481-T0486 для принтеров Epson Stylus Photo R200,",от 2000 до 5000,12.0,1,2820,0,40,0,,продажи 90-180 дн назад
1261569052,5248del,"Картридж TK-1170XL для принтеров Kyocera EcoSys M2040, M2540",от 2000 до 5000,13.0,1,2815,0,0,0,,продажи 90-180 дн назад
864225684,1191,"Картридж CF226X для принтеров HP LaserJet Pro M402d, LJ Pro ",Эксперимент1,8.0,1,2809,0,21,0,,продажи 90-180 дн назад
652576979,3475,"Картридж 055H C для принтеров Canon и i-SENSYS MF 741, MF 74",от 2000 до 5000,12.0,1,2805,0,0,0,,продажи 90-180 дн назад
652468917,0107,"Картридж CC533A для принтеров HP и Color LaserJet CM2320n, L",Эксперимент1,9.0,1,2804,0,12,0,,продажи 90-180 дн назад
930636404,0217,"Картридж 716C для принтеров Canon и i-SENSYS LBP-5050, LBP 5",Эксперимент1,8.0,1,2774,0,0,0,,продажи 90-180 дн назад
653294553,1228,"Картридж LC565XLC для принтеров Brother MFC-J2310, MFC J2510",Эксперимент1,7.0,3,2761,0,0,0,,продажи 90-180 дн назад
653325357,5345,"Картридж SCX-4216 для принтеров Samsung и SCX-4016, SCX 4100",Эксперимент1,8.0,1,2721,0,0,0,,продажи 90-180 дн назад
653325357,5345,"Картридж SCX-4216 для принтеров Samsung и SCX-4016, SCX 4100",от 2000 до 5000,12.0,1,2721,0,13,0,,продажи 90-180 дн назад
863431074,0267,"Картридж CLT-M409S для принтеров Samsung и CLP-310, CLP 315,",от 2000 до 5000,12.0,1,2690,0,0,0,,продажи 90-180 дн назад
651943716,0196,"Картридж 130 для принтеров HP PhotoSmart C2573, PhotoSmart C",от 2000 до 5000,12.0,1,2672,0,37,0,,продажи 90-180 дн назад
652638204,1448,"Картридж CLI-471XLGY для принтеров Canon Pixma MG7740, Pixma",от 0 до 1000,11.0,4,2662,0,25,0,,продажи 90-180 дн назад
870872143,2213,"Картридж LX-350 для принтеров Epson ERC19, LQ350, LX350, VP8",от 1000-2000,12.0,2,2656,0,36,0,,продажи 90-180 дн назад
863392909,0051,"Картридж C4092A для принтеров HP LaserJet 1100, LJ 3200 черн",от 2000 до 5000,13.0,1,2649,0,26,0,,продажи 90-180 дн назад
3557211051,6542,"Картридж W1660A для принтеров HP LaserJet 1008, 1136A, MFP-1",от 2000 до 5000,14.3,1,2638,0,0,0,,продажи 90-180 дн назад
653076887,3109,"Картридж LC-3619XL BK для принтеров Brother MFC-J2330, MFC J",Эксперимент1,7.0,2,2632,0,24,0,,продажи 90-180 дн назад
904473241,1215,"Картридж 60F5H0E для принтеров Lexmark LaserPrinter MX310dn,",от 2000 до 5000,12.0,1,2608,0,41,0,,продажи 90-180 дн назад
653449260,0866,"Картридж TK-4105 для принтеров Kyocera TASKalfa 1800, TASKal",от 2000 до 5000,12.0,1,2602,0,0,0,,продажи 90-180 дн назад
653449260,0866,"Картридж TK-4105 для принтеров Kyocera TASKalfa 1800, TASKal",Эксперимент1,9.0,1,2602,0,13,0,,продажи 90-180 дн назад
866443343,1361,"Картридж 106R02732 для принтеров Xerox Phaser 3610, WC 3615 ",Эксперимент1,8.0,1,2595,0,7,0,,продажи 90-180 дн назад
864225726,1292,"Картридж TN-114 для принтеров Konica Minolta Bizhub 162, Biz",Эксперимент1,8.0,1,2595,0,12,0,,продажи 90-180 дн назад
866443343,1361,"Картридж 106R02732 для принтеров Xerox Phaser 3610, WC 3615 ",от 2000 до 5000,12.0,1,2595,0,0,0,,продажи 90-180 дн назад
653328445,0793,"Картридж CLT-C406S для принтеров Samsung и CLP-360, CLP 362,",Эксперимент1,9.0,1,2581,0,9,0,,продажи 90-180 дн назад
652468928,2292,"Картридж CF531A для принтеров HP Color LJ Pro M154 a, LJ Pro",Эксперимент1,8.0,1,2553,0,0,0,,продажи 90-180 дн назад
1153219983,0568,"Картридж TN-6600 для принтеров Brother FAX-4750, FAX 5750, F",Эксперимент1,8.0,1,2524,0,0,0,,продажи 90-180 дн назад
864225354,0993,"Картридж 44469716 для принтеров OKI C310dn, c310n, c330, C33",Эксперимент1,8.0,1,2511,0,0,0,,продажи 90-180 дн назад
873312984,3361,"Картридж №907XL для принтеров HP OfficeJet 6950, OfficeJet P",Эксперимент1,8.0,1,2488,0,0,0,,продажи 90-180 дн назад
652608565,0938,Картридж T5596 для принтеров Epson Stylus Photo RX700 светло,от 0 до 1000,10.0,1,2485,0,0,0,,продажи 90-180 дн назад
1261499947,4660,"Картридж M21-750423 для принтеров Brady BMP 21-LAB, BMP 21-P",Эксперимент1,8.0,1,2478,0,190,0,,продажи 90-180 дн назад
906874741,0565,"Фотобарабан DR-3100 DU для принтеров Brother DCP-8060, DCP 8",Эксперимент1,8.0,1,2443,0,1,0,,продажи 90-180 дн назад
653064682,3111,"Картридж LC-3619XLM для принтеров Brother MFC-J2330, MFC J27",от 1000-2000,12.0,2,2440,0,13,0,,продажи 90-180 дн назад
653330191,0795,"Картридж CLT-Y406S для принтеров Samsung и CLP-360, CLP 362,",Эксперимент1,9.0,1,2432,0,0,0,,продажи 90-180 дн назад
864225055,0952,"Картриджи 951XL для принтеров HP OfficeJet Pro 251, OfficeJe",от 2000 до 5000,12.0,1,2422,0,29,0,,продажи 90-180 дн назад
864225055,0952,"Картриджи 951XL для принтеров HP OfficeJet Pro 251, OfficeJe",Эксперимент1,8.0,1,2422,0,24,0,,продажи 90-180 дн назад
653330887,0794,"Картридж CLT-M406S для принтеров Samsung и CLP-360, CLP 362,",Эксперимент1,9.0,1,2412,0,27,0,,продажи 90-180 дн назад
1341430114,4555,"Лента LK3RBP для принтеров Epson LabelWorks 1000P, LW 400, L",Эксперимент1,8.0,1,2402,0,31,0,,продажи 90-180 дн назад
1341427985,4554,Картридж DS LK2WBN Epson C53S652003 черный на белом совмести,Эксперимент1,8.0,1,2402,0,0,0,,продажи 90-180 дн назад
1341429588,4559,"Лента LK4RBP для принтеров Epson LabelWorks 1000P, LW 400, L",Эксперимент1,8.0,1,2362,0,0,0,,продажи 90-180 дн назад
873313553,3508,"Картридж T9072 для принтеров Epson и WorkForce Pro 6090, WF ",Эксперимент1,8.0,1,2334,0,0,0,,продажи 90-180 дн назад
1691989495,4561,"Картридж LK4BWV для принтеров Epson LabelWorks 1000P, LW 400",Эксперимент1,8.0,1,2313,0,15,0,,продажи 90-180 дн назад
652454452,2155,"Картридж CF543A для принтеров HP LaserJet Pro Color M254dw, ",Эксперимент1,8.0,1,2306,0,7,0,,продажи 90-180 дн назад
984583221,4583,"Лента DK-11201 29х90мм. для принтеров Brother QL-1050, QL 10",Эксперимент1,9.9,1,2271,0,27,0,,продажи 90-180 дн назад
866443038,1553,"Картридж C2P26AE для принтеров HP OfficeJet Pro 6230, Office",Эксперимент1,8.0,2,2258,0,0,0,,продажи 90-180 дн назад
930618255,0864,Картридж TK-3110 для принтеров Kyocera FS-4100DN черный,Эксперимент1,8.0,1,2240,0,0,0,,продажи 90-180 дн назад
3557210992,6736,Заправочный комплект Универсальный для принтеров HP / Lexmar,Эксперимент1,8.0,1,2207,0,111,0,,продажи 90-180 дн назад
1153409601,1260,Картридж T0597 для принтеров Epson и Stylus Photo R2400 серы,Эксперимент1,7.0,2,2198,0,0,0,,продажи 90-180 дн назад
653423743,0113,Картридж 106R01334 для принтеров Xerox Phaser 6125N черный,Эксперимент1,7.0,2,2196,0,0,0,,продажи 90-180 дн назад
930608637,0242,"Картридж TK-350 для принтеров Kyocera FS-3920DN, FS-3040MFP,",Эксперимент1,8.0,1,2167,0,0,0,,продажи 90-180 дн назад
1567180375,5482,Картридж TK-1248 для принтеров Kyocera MA 2001,Эксперимент1,7.0,1,2149,0,41,0,,продажи 90-180 дн назад
4490423303,16661del1,Картридж для HP LaserJet Pro M203dn,Эксперимент1,8.0,1,2132,0,9,2132,,продажи 90-180 дн назад
1153751469,2206,"Картридж S015327BA для принтеров Epson FX-2190, LQ-2090 черн",от 1000-2000,10.0,1,2130,0,17,0,,продажи 90-180 дн назад
652454641,2195,"Картридж CF244A для принтеров HP LaserJet Pro M15, LJ Pro M1",Эксперимент1,8.0,1,2111,0,14,0,,продажи 90-180 дн назад
653328792,0042,"Картридж CLP-Y300A для принтеров Samsung и CLP-300N, CLX-216",от 1000-2000,12.0,1,2102,0,7,0,,продажи 90-180 дн назад
2620111502,6308,"Картридж TN-2455 для принтеров Brother DCP-L2550DW, HL L2335",Эксперимент1,8.0,1,2097,0,25,0,,продажи 90-180 дн назад
652454513,3901,"Картридж №912XL Y для принтеров HP OfficeJet 8012, OfficeJet",Эксперимент1,7.0,1,2091,0,0,0,,продажи 90-180 дн назад
930622851,3214,"Картридж TN-421M для принтеров Brother DCP-L8410CDW, HL-L826",Эксперимент1,8.0,1,2079,0,0,0,,продажи 90-180 дн назад
901543961,4413,"Чернила GI-43BK для принтеров Canon Pixma G540, Pixma G640 ч",Эксперимент1,9.0,3,2067,0,11,0,,продажи 90-180 дн назад
901543961,4413,"Чернила GI-43BK для принтеров Canon Pixma G540, Pixma G640 ч",от 0 до 1000,11.0,3,2067,0,0,0,,продажи 90-180 дн назад
904473036,1224,"Картридж LC563C для принтеров Brother и MFC-J2310, MFC J2510",Эксперимент1,7.0,2,2058,0,7,0,,продажи 90-180 дн назад
653128170,1220,"Картридж LC525XLM для принтеров Brother DCP-J100, DCP J105, ",от 0 до 1000,11.0,3,2051,0,11,0,,продажи 90-180 дн назад
930623283,1376,"Картридж CF217A для принтеров HP LaserJet Pro M102a, LJ Pro ",Эксперимент1,8.0,1,2016,0,14,0,,продажи 90-180 дн назад
863386670,0160,"Картриджи T0921-T0924 для принтеров Epson Stylus C240, Stylu",от 2000 до 5000,12.0,1,2015,0,39,0,,продажи 90-180 дн назад
874376050,4170,"Картридж ERC09B для принтеров Epson M-160, M-163, M 164, M18",от 0 до 1000,10.0,2,2009,0,0,0,,продажи 90-180 дн назад
652456543,0037,"Картридж Q2612X для принтеров HP LaserJet 1010, LJ-1012, LJ1",Эксперимент1,8.0,1,2005,0,0,0,,продажи 90-180 дн назад
652550333,1449,"Картридж CLI-471XLM для принтеров Canon и Pixma MG5740, Pixm",Эксперимент1,7.0,3,1990,0,7,0,,продажи 90-180 дн назад
2203206777,2954,"Картридж CF218X для принтеров HP LaserJet Pro M103, LJ Pro M",от 1000-2000,12.0,1,1982,0,18,0,,продажи 90-180 дн назад
3194566498,0142,"Картриджи CLI-8 для принтеров Canon Pixma iP3300, PixmaiP350",Эксперимент1,8.0,1,1979,0,84,0,,продажи 90-180 дн назад
653041342,0250,Фотобарабан DR-2275 DU для принтеров Brother DCP-7057 черный,Эксперимент1,8.0,1,1969,0,8,0,,продажи 90-180 дн назад
3557211159,6511,Картридж TK-5430K для принтеров Kyocera ECOSYS MA2100cwfx че,Эксперимент1,8.0,1,1960,0,15,0,,продажи 90-180 дн назад
930606209,0437,Картридж 713 для принтеров Canon i-SENSYS LBP-3250 черный,от 1000-2000,12.0,1,1952,0,0,0,,продажи 90-180 дн назад
930606209,0437,Картридж 713 для принтеров Canon i-SENSYS LBP-3250 черный,Эксперимент1,8.0,1,1952,0,0,0,,продажи 90-180 дн назад
652547591,1253,"Картридж PGI-425PGBK для принтеров Canon Pixma iP4840, Pixma",от 0 до 1000,11.0,3,1945,0,0,0,,продажи 90-180 дн назад
930626420,2737,"Лента TZe-231 для принтеров Brother PT-1000, PT 1005, PT1010",от 1000-2000,12.0,1,1934,0,0,0,,продажи 90-180 дн назад
2994162599,1221,"Картридж LC525XLY для принтеров Brother DCP-J100, DCP J105, ",Пустые РК,11.0,2,1921,0,22,0,,продажи 90-180 дн назад
653317616,1144,"Картридж 106R02778 для принтеров Xerox WorkCentre 3225, Phas",Эксперимент1,8.0,1,1907,0,0,0,,продажи 90-180 дн назад
1692496606,5632,Картридж TK-5440M для принтеров Kyocera ECOSYS MA2100cfx пур,Эксперимент1,7.0,1,1864,0,0,0,,продажи 90-180 дн назад
652796456,02372del,Картридж DS для Kyocera FS-1135MFP совместимый,Эксперимент1,7.0,1,1859,0,0,0,,продажи 90-180 дн назад
652796456,02372del,Картридж DS для Kyocera FS-1135MFP совместимый,от 1000-2000,10.0,1,1859,0,0,0,,продажи 90-180 дн назад
652548083,0129,"Картридж BCI-24 для принтеров Canon и SmartBase MP360, Smart",от 0 до 1000,10.0,2,1839,0,6,0,,продажи 90-180 дн назад
930631766,0785,"Картридж CF352A для принтеров HP и Color LJ Pro M176n, LJ Pr",Эксперимент1,8.0,1,1831,0,0,0,,продажи 90-180 дн назад
864225678,1293,"Картридж TN-116 для принтеров Konica Minolta Bizhub 185, Biz",Эксперимент1,8.0,1,1796,0,3,0,,продажи 90-180 дн назад
652456842,0897,"Картридж 655Y для принтеров HP DeskJet Ink Advantage 4625, D",от 0 до 1000,10.0,2,1786,0,0,0,,продажи 90-180 дн назад
930615543,1274,"Картриджи LC567XL-LC565XL для принтеров Brother MFC-J2310, M",от 2000 до 5000,12.0,1,1776,0,0,0,,продажи 90-180 дн назад
2999199646,1231,"Картридж LC567XLBK для принтеров Brother MFC-J2310, MFC-J251",Пустые РК,10.0,1,1776,0,0,0,,продажи 90-180 дн назад
1232824764,0045,"Картридж 106R01205 для принтеров Xerox и Phaser 6110, Phaser",Эксперимент1,8.8,1,1764,0,7,0,,продажи 90-180 дн назад
906875340,1460,"Картридж T1361Bk для принтеров Epson K101, K201, K301 черный",от 0 до 1000,10.0,2,1760,0,0,0,,продажи 90-180 дн назад
906875340,1460,"Картридж T1361Bk для принтеров Epson K101, K201, K301 черный",Эксперимент1,7.0,2,1760,0,6,0,,продажи 90-180 дн назад
1339739137,5362,"Картридж 729 для принтеров Canon и i-SENSYS LBP7010C, LBP701",Эксперимент1,8.0,1,1743,0,0,0,,продажи 90-180 дн назад
3557209813,6367,"Чернила GT53XL для принтеров HP Ink Tank 115, Ink Tank 315 ч",от 1000-2000,12.0,1,1740,0,6,0,,продажи 90-180 дн назад
930637503,2229,Картридж S050436 для принтеров Epson AcuLaser M2000 черный,от 2000 до 5000,12.0,1,1686,0,0,0,,продажи 90-180 дн назад
1510952685,5413,"Чернила GI-41Bk для принтеров Canon и Pixma G1420, Pixma G24",от 0 до 1000,10.0,2,1655,0,0,0,,продажи 90-180 дн назад
1510952685,5413,"Чернила GI-41Bk для принтеров Canon и Pixma G1420, Pixma G24",Эксперимент1,6.0,2,1655,0,31,0,,продажи 90-180 дн назад
866443682,1545,Картридж T966 для принтеров Epson и Stylus Photo R2880 светл,от 1000-2000,11.0,1,1628,0,8,0,,продажи 90-180 дн назад
3497929054,1363,"Картридж 106R02760 для принтеров Xerox Phaser 6020, Phaser60",Эксперимент1,8.0,1,1618,0,18,0,,продажи 90-180 дн назад
3497929054,1363,"Картридж 106R02760 для принтеров Xerox Phaser 6020, Phaser60",от 1000-2000,10.0,1,1618,0,0,0,,продажи 90-180 дн назад
652576989,0821,"Картридж CLI-451Y для принтеров Canon Pixma iP7240, Pixma iP",от 0 до 1000,10.0,2,1557,0,12,0,,продажи 90-180 дн назад
652535762,2607,"Чернила T6641 K для принтеров Epson L100, L110, L130, L1300,",от 0 до 1000,11.0,2,1541,0,0,0,,продажи 90-180 дн назад
653317601,0787,"Картридж 106R01634 для принтеров Xerox Phaser 6000, Phaser 6",Эксперимент1,7.0,1,1540,0,11,0,,продажи 90-180 дн назад
653317601,0787,"Картридж 106R01634 для принтеров Xerox Phaser 6000, Phaser 6",от 1000-2000,10.0,1,1540,0,0,0,,продажи 90-180 дн назад
653387906,0789,"Картридж 106r01632 для принтеров Xerox и Phaser 6000, Phaser",от 1000-2000,10.0,1,1532,0,0,0,,продажи 90-180 дн назад
653346741,0788,"Картридж 106r01633 для принтеров Xerox и Phaser 6000, Phaser",от 1000-2000,10.0,1,1532,0,0,0,,продажи 90-180 дн назад
873313239,3667,"Картридж 106R03483 для принтеров Xerox Phaser 6510, WC 6515 ",Эксперимент1,8.0,1,1528,0,0,0,,продажи 90-180 дн назад
652531143,0156,"Картридж T0921 для принтеров Epson и Stylus C240, Stylus C91",от 0 до 1000,10.0,2,1522,0,11,0,,продажи 90-180 дн назад
653324828,5341,Картридж MLT-D119S для принтеров Samsung ML1610 ML1615 ML162,Эксперимент1,8.0,2,1499,0,1,0,,продажи 90-180 дн назад
653348226,1365,"Картридж 106R02762 для принтеров Xerox Phaser 6020, Phaser60",Эксперимент1,7.0,1,1453,0,0,0,,продажи 90-180 дн назад
930612784,05872,"Картридж для Brother DCP-115C (LC-900BK), DCP-110C, DCP 116C",от 0 до 1000,10.0,2,1451,0,0,0,,продажи 90-180 дн назад
652697920,0136,"Картридж CLI-8C для принтеров Canon Pixma iP3300, PixmaiP350",Эксперимент1,7.0,2,1428,0,0,0,,продажи 90-180 дн назад
653071560,1468,"Картридж LC-1280XM для принтеров Brother MFC-J5910DW, MFC J6",Эксперимент1,8.0,2,1374,0,7,0,,продажи 90-180 дн назад
1153410240,1256,Картридж T0593 для принтеров Epson и Stylus Photo R2400 пурп,от 1000-2000,11.0,1,1364,0,0,0,,продажи 90-180 дн назад
930634381,2591,"Картриджи T0601-T0604 для принтеров Epson Stylus C68, Stylus",от 1000-2000,10.0,1,1358,0,62,0,,продажи 90-180 дн назад
653455369,0782,"Картридж TK-1120 для принтеров Kyocera FS-1060DN, FS-1125MFP",Эксперимент1,7.0,1,1335,0,8,0,,продажи 90-180 дн назад
653133837,0595,"Картридж LC-1100BK для принтеров Brother DCP 385C, DCP 145C,",от 0 до 1000,11.0,2,1332,0,0,0,,продажи 90-180 дн назад
874373749,4424,"Картридж LC3617C для принтеров Brother и MFC-J2330DW, MFC J2",Эксперимент1,8.0,1,1329,0,0,0,,продажи 90-180 дн назад
652462824,0948,"Картридж 950XL для принтеров HP OfficeJet Pro 251, OfficeJet",Эксперимент1,7.0,1,1305,0,17,0,,продажи 90-180 дн назад
1134976750,4965,Картридж CLI-42GY для принтеров Canon Pixma PRO-100 серый,Эксперимент1,8.0,1,1299,0,540,0,,продажи 90-180 дн назад
1134976352,4970,Картридж CLI-42Y для принтеров Canon Pixma PRO-100 желтый,Эксперимент1,8.0,1,1299,0,21,0,,продажи 90-180 дн назад
1134976716,4966,Картридж CLI-42LGY для принтеров Canon Pixma PRO-100 светло-,Эксперимент1,8.0,1,1299,0,0,0,,продажи 90-180 дн назад
1261579634,5300,Лента S0721530 для принтеров Dymo Letra Tag 100H прозрачный,Эксперимент1,8.0,1,1264,0,16,0,,продажи 90-180 дн назад
901543987,4428,"Чернила №106 для принтеров Epson EcoTank 7700, EcoTank 7750,",от 1000-2000,10.0,1,1263,0,0,0,,продажи 90-180 дн назад
2041924531,6078,"Чернила №110 для принтеров Epson EcoTank M1100, EcoTankM1120",от 1000-2000,12.0,1,1235,0,33,0,,продажи 90-180 дн назад
930621394,0900,Картриджи T1711-T1714 для принтеров Epson Expression Home XP,Эксперимент1,8.0,1,1226,0,61,0,,продажи 90-180 дн назад
652549135,0139,"Картридж PGI-5BK для принтеров Canon Pixma iP3300, PixmaiP35",от 0 до 1000,10.0,2,1089,0,0,0,,продажи 90-180 дн назад
930628694,3234del,"Картридж BCI-3PBK для принтеров Canon BJC-3000, BJC 3010, BJ",от 0 до 1000,11.0,2,1055,0,15,1032,,продажи 90-180 дн назад
652549165,1479,Картридж CLI-526BK Canon черный совместимый,от 0 до 1000,11.0,3,1045,0,0,0,,продажи 90-180 дн назад
1143061185,5152,"Картридж TL-428H для принтеров M7108DN, P3308DN черный",Эксперимент1,8.0,1,1036,0,0,0,,продажи 90-180 дн назад
904543026,3845,"Чернила №103BK для принтеров Epson L 3101, L 3110 черный",от 0 до 1000,10.0,1,991,0,20,0,,продажи 90-180 дн назад
906874483,0331,"Картридж 178XL для принтеров HP DeskJet 3070A, DESKJET 3522 ",от 0 до 1000,10.0,1,947,0,0,0,,продажи 90-180 дн назад
652493579,0330,"Картридж 178XL для принтеров HP DeskJet 3070A, DESKJET 3522 ",от 0 до 1000,10.0,1,947,0,0,0,,продажи 90-180 дн назад
906874489,0332,"Картридж 178XL для принтеров HP DeskJet 3070A, DESKJET 3522 ",от 0 до 1000,10.0,1,947,0,0,0,,продажи 90-180 дн назад
652456832,0895,"Картридж 655C для принтеров HP DeskJet Ink Advantage 4625, D",Эксперимент1,7.0,1,910,0,0,0,,продажи 90-180 дн назад
652453178,1550,"Картридж №934XL для принтеров HP OfficeJet Pro 6230, OfficeJ",от 0 до 1000,10.0,1,903,0,11,0,,продажи 90-180 дн назад
866443695,1551del,"Картридж C2P24AE для принтеров HP OfficeJet Pro 6230, Office",от 0 до 1000,10.0,1,893,0,12,0,,продажи 90-180 дн назад
653123869,1230,"Картридж LC565XLY для принтеров Brother MFC-J2310, MFC J2510",Эксперимент1,7.0,1,882,0,0,0,,продажи 90-180 дн назад
652578902,0016,"Картридж CLI-426GY для принтеров Canon Pixma MG5140, PixmaMG",от 0 до 1000,10.0,2,810,0,10,0,,продажи 90-180 дн назад
652621030,0137,"Картридж CLI-8M для принтеров Canon Pixma iP3300, PixmaiP350",Эксперимент1,7.0,1,788,0,9,0,,продажи 90-180 дн назад
652576729,0820,"Картридж CLI-451M для принтеров Canon Pixma iP7240, Pixma iP",Эксперимент1,7.0,1,788,0,14,0,,продажи 90-180 дн назад
653349752,0919,"Картридж T1293 для принтеров Epson WF 3520, WF 3530 пурпурны",Эксперимент1,6.0,1,726,0,2,0,,продажи 90-180 дн назад
863388969,0163,"Картридж T0823 для принтеров Epson и Stylus Photo 1410, Styl",от 0 до 1000,10.0,1,710,0,11,0,,продажи 90-180 дн назад
1549876075,5415,"Чернила GI-41M для принтеров Canon и Pixma G1420, Pixma G242",Эксперимент1,6.0,1,708,0,0,0,,продажи 90-180 дн назад
653123536,1233,"Картридж LC985BK для принтеров Brother DCP-J125, DCP J140W, ",от 0 до 1000,10.0,1,692,0,18,0,,продажи 90-180 дн назад
653139608,1263,"Картридж T0792 для принтеров Epson Stylus Photo 1400, Stylus",от 0 до 1000,10.0,1,691,0,0,0,,продажи 90-180 дн назад
652998708,1467,"Картридж LC-1280XC для принтеров Brother MFC-J5910DW, MFC J6",от 0 до 1000,11.0,1,675,0,0,0,,продажи 90-180 дн назад
904533970,3842,"Чернила BT5000M для принтеров Brother DCP-T300, DCP T310, MF",Эксперимент1,7.0,1,623,0,0,0,,продажи 90-180 дн назад
930612505,1255,Картридж T0592 для принтеров Epson и Stylus Photo R2400 голу,от 0 до 1000,11.0,1,474,0,0,0,,продажи 90-180 дн назад
863431395,0492,Картридж DS T0444 Epson желтый совместимый,от 0 до 1000,11.0,1,440,0,65,0,,продажи 90-180 дн назад
866443659,1532,"Картридж T1031 для принтеров Epson Stylus Office T40, T40w, ",от 0 до 1000,12.0,1,440,0,29,0,,продажи 90-180 дн назад
930615526,0835,"Картридж T020 для принтеров Epson Stylus Color 880, Stylus 8",от 0 до 1000,10.0,1,434,0,34,0,,продажи 90-180 дн назад
904483710,3497,"Картридж PFI-1700M для принтеров Canon и iPF PRO 2000, iPF P",от 10000 до 500 тыс,12.0,1,0,0,58,0,,продажи 90-180 дн назад
1852015549,5816,"Картридж 006R04403 для принтеров Xerox B225, B230, B235 черн",Эксперимент1,8.0,1,0,0,38,0,,продажи 90-180 дн назад
1692457684,5580,"Картридж W1350A для принтеров HP LaserJet M209, LJ-M209dw, L",от 2000 до 5000,12.0,1,0,0,0,0,,продажи 90-180 дн назад
652731445,3476,"Картридж 055H M для принтеров Canon и i-SENSYS MF 741, MF 74",Эксперимент1,8.0,1,0,0,8,0,,продажи 90-180 дн назад
