account,sku,offer_id,name,campaign,bid_now,bid_new,ceiling,margin_pct,qty_90d,revenue_90d
oz_acc1,2129682591,6102,Фотобарабан + картридж TN-1075+DR-1075 для принтеров Brother,от 2000 до 5000,13.0,36,102.6,33.8,1,2707
oz_acc1,4518321358,43332,Картридж для M6502W,Эксперимент1,8.0,24,86.6,33.1,1,2690
oz_acc1,3807936294,5519,"Картридж W1420A для принтеров HP LaserJet MFP M140w, LJ M110",Эксперимент1,8.0,24,97.4,34.4,1,2681
oz_acc1,4527378335,45421,Картридж для HP Laser 107A,Эксперимент1,8.0,24,105.4,36.2,1,2679
oz_acc1,4451994830,02803,Картридж для Samsung SCX-3200,Эксперимент1,8.0,24,89.7,35.0,1,2678
oz_acc1,4451996106,02809,Картридж для Samsung ML-1865W,Эксперимент1,8.0,24,80.8,31.9,1,2672
oz_acc1,4504061674,23711,Картридж для Ricoh MP-2014D,Эксперимент1,8.0,24,89.9,32.5,1,2663
oz_acc1,4527381382,45428,Картридж для HP Laser 135WR MFP,Эксперимент1,8.0,24,103.1,35.5,1,2660
oz_acc1,4451990321,02512,Картридж для Brother HL-5350DN,Эксперимент1,8.0,24,85.3,33.8,1,2642
oz_acc1,3557211051,6542,"Картридж W1660A для принтеров HP LaserJet 1008, 1136A, MFP-1",от 2000 до 5000,13.0,32,91.6,33.5,1,2638
oz_acc1,4451982920,02201,Картридж для Canon i-SENSYS LBP-6200d,от 1000-2000,12.0,26,72.9,32.2,1,2637
oz_acc1,4451982920,02201,Картридж для Canon i-SENSYS LBP-6200d,Эксперимент1,8.0,24,72.9,32.2,1,2637
oz_acc2,1885398687,0864WVB03K5G,Картридж DS TK-3110 для принтеров Kyocera FS-4100DN черный,Все,8.0,24,76.2,28.4,1,2636
oz_acc2,1885398687,0864WVB03K5G,Картридж DS TK-3110 для принтеров Kyocera FS-4100DN черный,от 0 до 3000,12.0,27,76.2,28.4,1,2636
oz_acc1,864225821,1306,"Картридж 50F5H00 для принтеров Lexmark MS310d, MS310dn, MS41",от 2000 до 5000,12.0,36,110.7,31.3,1,2587
oz_acc2,1873236120,2391QDL3VCKD,"Картридж DS TN-423Y для принтеров Brother DCP-L8410CDW, HL-L",Все,10.0,30,94.7,31.9,1,2585
oz_acc1,651929559,3066,"Картридж T9452 C для принтеров Epson и WorkForce Pro C5210, ",Эксперимент1,8.0,24,83.5,36.3,1,2582
oz_acc2,1822890502,0098P06FJK2O,Картриджи DS T0551-T0554 для принтеров Epson Stylus Photo R2,Все,9.0,27,84.0,32.0,1,2578
oz_acc2,1883150630,5579J2TJAC82,"Картридж DS 070 для принтеров Canon i-SENSYS LBP243dw, LBP24",Все,9.0,27,83.8,32.0,1,2569
oz_acc2,1883150630,5579J2TJAC82,"Картридж DS 070 для принтеров Canon i-SENSYS LBP243dw, LBP24",от 0 до 3000,13.0,29,83.8,32.0,1,2569
oz_acc2,1873179055,3907GHECQQD1,"Картридж DS W1106A для принтеров HP Laser 107A, Laser107R че",Все,8.0,24,74.3,29.7,1,2565
oz_acc2,1873179055,3907GHECQQD1,"Картридж DS W1106A для принтеров HP Laser 107A, Laser107R че",от 0 до 3000,12.0,26,74.3,29.7,1,2565
oz_acc1,652454506,0205,"Картридж CE285X для принтеров HP LaserJet Pro M1132, LJ Pro ",Эксперимент1,9.0,23,65.6,32.1,1,2553
oz_acc1,4451986187,02275,Картридж для Canon iR-1022A,Эксперимент1,8.0,24,90.2,36.5,1,2532
oz_acc2,1885409161,1318NGAWJBYE,"Картридж DS 45807102 для принтеров OKI B412, Data B432, B512",Все,9.0,27,76.4,29.5,1,2523
oz_acc2,1885409161,1318NGAWJBYE,"Картридж DS 45807102 для принтеров OKI B412, Data B432, B512",от 0 до 3000,13.0,27,76.4,29.5,1,2523
oz_acc2,1883138911,3760YC32JRDX,"Фотобарабан DS DR-12 DU для принтеров Brother DCP-L2551dn, H",Все,10.0,14,38.9,30.8,1,2511
oz_acc2,1822916761,0340KTJMDF2H,"Картриджи DS 82 для принтеров HP DesignJet 10ps, DJ 120, DJ ",от 0 до 3000,12.0,27,76.1,29.4,1,2501
oz_acc2,1883125988,4821EJJ5L5DQ,"Картридж DS TL-420Е для принтеров M6700D, M6800FDW, M7100DN,",Все,8.0,24,84.1,33.5,1,2501
oz_acc2,1883125988,4821EJJ5L5DQ,"Картридж DS TL-420Е для принтеров M6700D, M6800FDW, M7100DN,",от 0 до 3000,10.0,29,84.1,33.5,1,2501
oz_acc2,1873171286,1323HYS88XC3,"Картридж DS KX-FAT472A7 для принтеров Panasonic KX-MB2100, K",Все,9.0,27,77.1,29.2,1,2499
oz_acc2,1873171286,1323HYS88XC3,"Картридж DS KX-FAT472A7 для принтеров Panasonic KX-MB2100, K",от 0 до 3000,13.0,27,77.1,29.2,1,2499
oz_acc2,1873142716,3264PB4NUXCI,"Картридж DS TL-420X для принтеров M6700D, M6800FDW, M7100DN,",Все,8.0,24,81.5,34.4,1,2495
oz_acc2,1873142716,3264PB4NUXCI,"Картридж DS TL-420X для принтеров M6700D, M6800FDW, M7100DN,",от 0 до 3000,12.0,29,81.5,34.4,1,2495
oz_acc1,906874212,4180,"Картридж W1106X для принтеров HP Laser 107A, Laser107R черны",Эксперимент1,8.0,12,34.9,36.9,1,2487
oz_acc2,1883158791,0746K90BLZEQ,"Картридж DS CF280A для принтеров HP LaserJet Pro M401, LJ Pr",Все,8.0,24,77.5,29.3,1,2483
oz_acc2,1883158791,0746K90BLZEQ,"Картридж DS CF280A для принтеров HP LaserJet Pro M401, LJ Pr",от 0 до 3000,12.0,27,77.5,29.3,1,2483
oz_acc2,1883190610,2742TEOS0HLW,"Лента DS TZe-335 для принтеров Brother PT-1000, PT 1005, PT1",Все,8.0,22,62.0,33.9,1,2476
oz_acc2,1883190610,2742TEOS0HLW,"Лента DS TZe-335 для принтеров Brother PT-1000, PT 1005, PT1",от 0 до 3000,10.0,22,62.0,33.9,1,2476
oz_acc2,1822908758,0242JQYRDR9A,"Картридж DS TK-350 для принтеров Kyocera FS-3040MFP, FS3140M",Все,8.0,24,92.6,30.0,1,2466
oz_acc2,1822908758,0242JQYRDR9A,"Картридж DS TK-350 для принтеров Kyocera FS-3040MFP, FS3140M",от 0 до 3000,12.0,32,92.6,30.0,1,2466
oz_acc1,4515703642,326410,Картридж для M7300FDW,Эксперимент1,8.0,24,78.3,34.8,1,2465
oz_acc1,1547263785,4574,"Картридж LK5TBN для принтеров Epson LabelWorks 1000P, LW 400",Эксперимент1,8.0,24,72.5,34.5,1,2464
oz_acc1,4515702395,32644,Картридж для M7100DN,Эксперимент1,8.0,24,67.6,30.8,1,2456
oz_acc1,653122493,3534,"Картридж TN-910BK для принтеров Brother и HL-L9310, MFC-L957",от 2000 до 5000,16.0,32,92.0,35.8,1,2456
oz_acc1,653122493,3534,"Картридж TN-910BK для принтеров Brother и HL-L9310, MFC-L957",Эксперимент1,14.0,32,92.0,35.8,1,2456
oz_acc1,653324823,0274,"Картридж MLT-D101S для принтеров Samsung SCX-3405, SCX-3407,",Эксперимент1,8.0,24,77.4,31.9,1,2441
oz_acc2,1883139978,3189LGF8MX16,"Картридж DS 44574805 для принтеров OKI Data-B431, MB461, Dat",Все,10.0,28,81.4,29.5,1,2410
oz_acc2,1883139978,3189LGF8MX16,"Картридж DS 44574805 для принтеров OKI Data-B431, MB461, Dat",от 0 до 3000,12.0,28,81.4,29.5,1,2410
oz_acc1,653325375,1327,"Картридж CLT-C404S для принтеров Samsung SL-C430, SL C430W, ",Эксперимент1,8.0,12,33.6,34.3,1,2386
oz_acc1,866443783,2110,"Картридж MX237GT для принтеров Sharp AR-6020, AR-6023D, AR 6",Эксперимент1,8.0,20,56.7,30.6,1,2386
oz_acc1,3350340732,3565,"Картридж 106R04348 для принтеров Xerox B-205, B 210, B215 че",Эксперимент1,8.0,24,90.9,36.0,1,2379
oz_acc2,1873187206,0857MBUIY64M,"Картридж DS TN-245C для принтеров Brother DCP-9020cdw, HL-31",Все,8.0,24,73.4,30.6,1,2378
oz_acc2,1873192625,0858YTQJ08GD,"Картридж DS TN-245M для принтеров Brother DCP-9020cdw, HL-31",Все,9.0,27,120.7,37.1,1,2378
oz_acc1,2129697349,6133,"Картриджи PGI-5BK/CLI-8 для принтеров Canon Pixma iP3300, Pi",Эксперимент1,8.0,24,91.0,36.1,1,2377
oz_acc1,1261439956,4600,"Лента C13S015610BA для принтеров Epson LQ 690, LQ 106KF, LQ ",от 2000 до 5000,12.0,26,73.7,34.5,1,2367
oz_acc1,4451992458,02743,Картридж для Samsung SCX-3400,Эксперимент1,8.0,24,86.6,35.1,1,2361
oz_acc1,4451991188,02744,Картридж для Samsung SCX-3405,Эксперимент1,8.0,24,81.6,33.4,1,2359
oz_acc2,2737494373,6511OLMT7Z43,Картридж DS TK-5430K для принтеров Kyocera ECOSYS MA2100cwfx,Все,8.0,24,74.5,32.8,1,2354
oz_acc2,2737494373,6511OLMT7Z43,Картридж DS TK-5430K для принтеров Kyocera ECOSYS MA2100cwfx,3000-5000,12.0,26,74.5,32.8,1,2354
oz_acc2,2737494373,6511OLMT7Z43,Картридж DS TK-5430K для принтеров Kyocera ECOSYS MA2100cwfx,от 0 до 3000,12.0,26,74.5,32.8,1,2354
oz_acc1,4489625477,13775,Картридж для HP LaserJet Pro M132fw,от 1000-2000,12.0,18,50.6,36.6,1,2321
oz_acc1,2522862925,6206,"Картридж TK-1270 для принтеров Kyocera ECOSYS MA4000cifx, MA",от 2000 до 5000,13.0,39,112.6,32.5,1,2289
oz_acc1,1137066180,4998,"Картридж T7892 для принтеров Epson WorkForce Pro WF-5110, WF",Эксперимент1,7.0,21,66.6,34.0,1,2280
oz_acc1,2054277264,5994,"Лента K5DBF для принтеров Epson LabelWorks 1000P, LW 400, LW",Эксперимент1,8.0,24,77.8,34.0,1,2280
oz_acc1,906877529,3212,"Картридж TN-421BK для принтеров Brother DCP-L8410CDW, HL-L82",Эксперимент1,8.0,24,80.6,32.2,1,2270
oz_acc1,930627557,1289,"Картридж C-EXV37 для принтеров Canon iR1730i, iR1740i черный",от 2000 до 5000,13.0,36,103.0,33.0,1,2266
oz_acc1,930627557,1289,"Картридж C-EXV37 для принтеров Canon iR1730i, iR1740i черный",Эксперимент1,9.0,13,36.2,33.0,1,2266
oz_acc1,2205687545,0932,Картриджи T2621XL-T2634XL для принтеров Epson Expression XP-,Эксперимент1,8.0,24,77.8,34.4,1,2261
oz_acc1,653390114,1323,"Картридж KX-FAT472A7 для принтеров Panasonic KX-MB2110, KX-M",Эксперимент1,8.0,24,90.3,35.0,1,2257
oz_acc1,873313759,3618,"Картридж 719 для принтеров Canon i-SENSYS LBP-251dw, LBP 252",Эксперимент1,8.0,24,87.8,34.0,1,2242
oz_acc1,874374322,4417,"Чернила GI-43 для принтеров Canon Pixma G540, Pixma G640",Эксперимент1,8.0,24,77.5,30.4,1,2220
oz_acc1,4451933527,01276,Лента для принтера для Panasonic KX-FP148,Эксперимент1,8.0,24,74.9,34.0,1,2214
oz_acc1,1775299553,5777,Картридж TN-2410 для принтеров Brother и HL-L2350 черный,Эксперимент1,8.0,24,111.0,33.5,1,2212
oz_acc1,1775290677,5776,"Фотобарабан DR-2400 для принтеров Brother DCP-L2510, L2530, ",Эксперимент1,8.0,24,87.3,34.8,1,2208
oz_acc1,652454599,0825,"Картридж CF283A для принтеров HP LaserJet Pro M125, LJ Pro M",Эксперимент1,8.0,22,62.9,33.7,1,2203
oz_acc1,1261572756,5276,"Картридж 378XL для принтеров Epson Expression XP 15000, XP 8",от 2000 до 5000,12.0,21,58.8,32.4,1,2175
oz_acc1,1261572756,5276,"Картридж 378XL для принтеров Epson Expression XP 15000, XP 8",Эксперимент1,8.0,21,58.8,32.4,1,2175
oz_acc1,873314252,3628,"Картридж CF279X для принтеров HP LaserJet Pro M12, LJ Pro M2",от 1000-2000,12.0,25,70.1,36.6,1,2165
oz_acc1,873314252,3628,"Картридж CF279X для принтеров HP LaserJet Pro M12, LJ Pro M2",Эксперимент1,9.0,25,70.1,36.6,1,2165
oz_acc1,4493660701,21831,Картридж для HP OfficeJet Pro 7740,от 1000-2000,12.0,23,66.4,36.9,1,2154
oz_acc1,4493660701,21831,Картридж для HP OfficeJet Pro 7740,Эксперимент1,8.0,23,66.4,36.9,1,2154
oz_acc2,3590359003,6909P45IOSNQ,"Картридж DS 925 для принтеров Canon i-SENSYS LBP6000, LBP602",Все,7.0,21,65.4,30.9,1,2154
oz_acc2,1822911660,0273VB8BP6EN,Картридж DS SCX-4725 для принтеров Samsung SCX-4725 черный,Все,8.0,11,31.4,28.5,1,2143
oz_acc1,873320210,3759,"Чернила GI-490 для принтеров Canon Pixma G1400, PixmaG1410",от 1000-2000,10.0,22,63.2,33.5,1,2141
oz_acc1,873320210,3759,"Чернила GI-490 для принтеров Canon Pixma G1400, PixmaG1410",Эксперимент1,7.0,21,63.2,33.5,1,2141
oz_acc2,1873191587,5355Z7510O6T,"Картридж DS 728 для принтеров Canon FAX-L150, FAX L170, MF 4",Все,8.0,21,60.0,28.4,1,2134
oz_acc2,1873191587,5355Z7510O6T,"Картридж DS 728 для принтеров Canon FAX-L150, FAX L170, MF 4",от 0 до 3000,12.0,21,60.0,28.4,1,2134
oz_acc1,930613268,0663,Картридж 106R01481 для принтеров Xerox Phaser 6140 голубой,Эксперимент1,9.0,14,39.1,32.7,1,2132
oz_acc2,1883152131,3150EA02L9LL,"Картридж DS TN-241M для принтеров Brother DCP-9020cdw, HL-31",Все,8.0,24,81.4,29.5,1,2117
oz_acc1,652550546,0313,"Картридж 10 для принтеров HP Business InkJet 1000, InkJet 11",Эксперимент1,8.0,11,32.3,36.0,2,2116
oz_acc2,1883152421,3179LKUS4S65,"Картридж DS 106R03485 для принтеров Xerox Phaser 6510, WC 65",Все,8.0,24,74.4,34.8,1,2103
oz_acc1,4451921994,00815,Картридж для Brother MFC-7320R,Эксперимент1,8.0,24,75.4,35.3,1,2100
oz_acc1,653382718,3351,"Картридж SP-230H для принтеров Ricoh Aficio SP 230SFNw, SP 2",от 1000-2000,12.0,28,80.5,34.9,1,2093
oz_acc1,653449252,2138,"Картридж TK-5240Y для принтеров Kyocera Ecosys M5526cdn, P50",Эксперимент1,9.0,22,64.1,31.8,1,2092
oz_acc1,930631951,2733,Лента для печати этикеток и наклеек DS TZe-141 Brother,Эксперимент1,8.0,18,52.8,32.4,1,2089
oz_acc2,1822890328,0088TM9FZ8WN,"Картридж DS CE278A для принтеров HP LaserJet Pro M1536dnf, L",Все,8.0,19,54.9,28.6,1,2082
oz_acc2,1822890328,0088TM9FZ8WN,"Картридж DS CE278A для принтеров HP LaserJet Pro M1536dnf, L",от 0 до 3000,12.0,19,54.9,28.6,1,2082
oz_acc2,1883163465,3351F1URWQ78,"Картридж DS SP-230H для принтеров Ricoh Aficio SP 230FNw, SP",Все,8.0,23,65.6,28.1,1,2080
oz_acc2,1883163465,3351F1URWQ78,"Картридж DS SP-230H для принтеров Ricoh Aficio SP 230FNw, SP",от 0 до 3000,12.0,23,65.6,28.1,1,2080
oz_acc1,904473259,1169,"Фотобарабан 101R00474 DU для принтеров Xerox Phaser 3052, Ph",от 2000 до 5000,12.0,21,61.0,31.0,1,2075
oz_acc1,904473259,1169,"Фотобарабан 101R00474 DU для принтеров Xerox Phaser 3052, Ph",Эксперимент1,8.0,21,61.0,31.0,1,2075
oz_acc2,1883127252,5353WZKLE84A,"Картридж DS CB435A для принтеров HP LaserJet P1002, LJ-P1003",Все,8.0,19,54.9,28.6,1,2075
oz_acc2,1883127252,5353WZKLE84A,"Картридж DS CB435A для принтеров HP LaserJet P1002, LJ-P1003",от 0 до 3000,12.0,19,54.9,28.6,1,2075
oz_acc2,1885398558,2172EOEXM6AG,"Картридж DS TK-5230BK для принтеров Kyocera Ecosys M5521cdn,",Все,9.0,20,58.5,28.7,1,2069
oz_acc2,1885398558,2172EOEXM6AG,"Картридж DS TK-5230BK для принтеров Kyocera Ecosys M5521cdn,",от 0 до 3000,13.0,20,58.5,28.7,1,2069
oz_acc1,653346972,2344,"Картридж 106R03693 для принтеров Xerox Phaser 6510, WC 6515 ",Эксперимент1,9.0,27,87.3,35.5,1,2052
oz_acc2,1916279005,5361F1ROGVQN,"Картридж DS 729 для принтеров Canon i-SENSYS LBP7010C, LBP70",Все,7.0,21,68.9,33.5,1,2050
oz_acc1,4480826019,08251,Картридж для HP LaserJet Pro M125,от 1000-2000,12.0,23,65.2,32.5,1,2035
oz_acc1,4480826019,08251,Картридж для HP LaserJet Pro M125,Эксперимент1,8.0,23,65.2,32.5,1,2035
oz_acc1,3558766554,5678,Заправочный комплект HP-140/ 140XL для принтеров HP DeskJet ,от 1000-2000,12.0,29,81.6,34.7,1,2033
oz_acc1,3558766554,5678,Заправочный комплект HP-140/ 140XL для принтеров HP DeskJet ,Эксперимент1,8.0,24,81.6,34.7,1,2033
oz_acc1,4527399110,53531,Картридж для HP LaserJet P1005,от 1000-2000,12.0,19,55.6,30.2,1,2033
oz_acc1,4527399110,53531,Картридж для HP LaserJet P1005,Эксперимент1,8.0,19,55.6,30.2,1,2033
oz_acc1,4451989754,02498,Картридж для Brother MFC-7860DWR,от 1000-2000,12.0,22,61.9,32.0,1,2018
oz_acc1,4451989754,02498,Картридж для Brother MFC-7860DWR,Эксперимент1,8.0,22,61.9,32.0,1,2018
oz_acc2,1873151608,0849KVRFYSK4,"Картриджи DS LC-1100 для принтеров Brother DCP-145C, DCP 163",Все,7.0,11,30.9,31.7,1,2017
oz_acc2,1873190215,3759TC7T1P2C,"Чернила DS GI-490 для принтеров Canon Pixma G1400, PixmaG141",Все,7.0,21,61.5,31.3,1,2017
oz_acc2,1873190215,3759TC7T1P2C,"Чернила DS GI-490 для принтеров Canon Pixma G1400, PixmaG141",от 0 до 3000,13.0,22,61.5,31.3,1,2017
oz_acc1,2816392395,4584,"Лента DK-11203 для принтеров Brother QL-1050, QL 1060N, QL50",от 1000-2000,12.0,27,76.6,33.6,1,2016
oz_acc1,4480825189,085110,Картридж для Brother MFC-L2700DWR,от 1000-2000,12.0,23,65.1,36.9,1,2014
oz_acc1,4480825189,085110,Картридж для Brother MFC-L2700DWR,Эксперимент1,8.0,23,65.1,36.9,1,2014
oz_acc1,4527388122,52161,Картридж для Epson PLQ-20,Эксперимент1,8.0,24,97.1,33.4,1,2013
oz_acc2,1873138726,3114R7T3S5XI,"Картридж DS LC-669XLBK для принтеров Brother MFC-J2320, MFC-",Все,10.0,23,66.1,34.2,1,2005
oz_acc2,1873138726,3114R7T3S5XI,"Картридж DS LC-669XLBK для принтеров Brother MFC-J2320, MFC-",от 0 до 3000,14.0,23,66.1,34.2,1,2005
oz_acc1,652576702,0128,Картридж BCI-24 для принтеров Canon Pixma iP1500 MultiPASS C,от 0 до 1000,10.0,13,36.9,35.7,2,1984
oz_acc1,4451982855,02085,Картридж для HP LJ Pro 100 M175nw,от 1000-2000,12.0,20,57.5,30.8,1,1980
oz_acc1,4451982855,02085,Картридж для HP LJ Pro 100 M175nw,Эксперимент1,8.0,20,57.5,30.8,1,1980
oz_acc1,4527404209,56311,Тонер-картридж для Kyocera ECOSYS MA2100cfx,от 1000-2000,12.0,25,72.0,36.9,1,1979
oz_acc1,4527404209,56311,Тонер-картридж для Kyocera ECOSYS MA2100cfx,Эксперимент1,8.0,24,72.0,36.9,1,1979
oz_acc1,652454498,5354,"Картридж CB436A для принтеров HP LaserJet M1120, LJ M1522, L",от 1000-2000,12.0,19,53.5,31.3,1,1970
oz_acc1,652454498,5354,"Картридж CB436A для принтеров HP LaserJet M1120, LJ M1522, L",Эксперимент1,8.0,19,53.5,31.3,1,1970
oz_acc1,2226443522,4997,"Картридж T7891 для принтеров Epson WorkForce Pro WF-5110, WF",Эксперимент1,8.0,24,78.0,34.7,1,1966
oz_acc1,1692496540,5633,Картридж TK-5440Y для принтеров Kyocera ECOSYS MA2100cfx жел,от 1000-2000,12.0,25,72.3,36.3,1,1962
oz_acc1,4444701177,00025,Картридж для HP LaserJet 1020,Эксперимент1,8.0,24,69.3,32.8,1,1951
oz_acc2,1885398880,2163TKIEODJD,"Картридж DS TK-1160 для принтеров Kyocera Ecosys P2040dn, P2",от 0 до 3000,13.0,20,56.5,28.1,1,1923
oz_acc2,1883150751,3741OBC9Q7G2,"Чернила DS GT51-GT52 для принтеров HP DeskJet GT5810, DeskJe",Все,7.0,20,57.9,31.5,1,1920
oz_acc1,4507508166,29704,Картридж для Canon i-SENSYS MF110,от 1000-2000,12.0,23,64.6,36.4,1,1916
oz_acc1,4507508166,29704,Картридж для Canon i-SENSYS MF110,Эксперимент1,8.0,23,64.6,36.4,1,1916
oz_acc1,3693747283,6909,"Картридж 925 для принтеров Canon i-SENSYS LBP-6000, LBP6020,",Эксперимент1,8.0,24,67.7,33.3,1,1896
oz_acc1,653327159,0279,"Картридж MLT-D205L для Samsung SCX-4833FR, SCX-4835, SCX 563",от 2000 до 5000,15.0,39,110.2,32.2,1,1896
oz_acc1,653327159,0279,"Картридж MLT-D205L для Samsung SCX-4833FR, SCX-4835, SCX 563",Эксперимент1,9.0,27,110.2,32.2,1,1896
oz_acc2,1883150649,2562IHE66BOT,"Картридж DS T0321 для принтеров Epson Stylus C70, Stylus C80",Все,8.0,23,65.1,32.0,1,1895
oz_acc2,1883150649,2562IHE66BOT,"Картридж DS T0321 для принтеров Epson Stylus C70, Stylus C80",от 0 до 3000,12.0,23,65.1,32.0,1,1895
oz_acc1,4451928403,01192,Картридж для Kyocera FS-1128MFP,от 1000-2000,12.0,23,65.7,36.4,1,1894
oz_acc1,4451928403,01192,Картридж для Kyocera FS-1128MFP,Эксперимент1,8.0,23,65.7,36.4,1,1894
oz_acc1,4451989520,02497,Картридж для Brother MFC-7360NR,Эксперимент1,8.0,24,69.0,35.0,1,1890
oz_acc2,1822891597,0119LK2S6ZPF,"Картридж DS TK-130 для принтеров Kyocera FS-1028MFP, FS 1128",Все,8.0,22,62.4,33.2,1,1889
oz_acc2,1822891597,0119LK2S6ZPF,"Картридж DS TK-130 для принтеров Kyocera FS-1028MFP, FS 1128",от 0 до 3000,12.0,22,62.4,33.2,1,1889
oz_acc1,4490440996,17181,Картридж для Kyocera EcoSys M2135dn,от 1000-2000,12.0,16,46.9,36.4,1,1887
oz_acc1,2203178987,0210,Картридж CE312A желтый,Эксперимент1,8.0,24,67.6,34.7,1,1880
oz_acc1,4451988893,02496,Картридж для Brother DCP-7070DWR,от 1000-2000,12.0,23,66.4,34.0,1,1879
oz_acc1,4451988893,02496,Картридж для Brother DCP-7070DWR,Эксперимент1,8.0,23,66.4,34.0,1,1879
oz_acc2,1883130927,2183B7J81PGG,"Картридж DS 953XLBK для принтеров HP OfficeJet Pro 7720, Off",Все,8.0,22,63.3,33.8,1,1869
oz_acc2,1883130927,2183B7J81PGG,"Картридж DS 953XLBK для принтеров HP OfficeJet Pro 7720, Off",от 0 до 3000,12.0,22,63.3,33.8,1,1869
oz_acc1,652456628,0002,"Картридж Q2612A для принтеров HP LaserJet 1022, LaserJet 102",от 1000-2000,12.0,24,68.0,32.5,1,1856
oz_acc1,652456628,0002,"Картридж Q2612A для принтеров HP LaserJet 1022, LaserJet 102",Эксперимент1,9.0,24,68.0,32.5,1,1856
oz_acc2,1916281830,3849ELQXD5V6,"Чернила DS №103 для принтеров Epson L 3101, L 3110",Все,7.0,12,34.1,32.7,1,1854
oz_acc2,1883137915,5360XYRVA7CM,"Картридж DS 729 для принтеров Canon i-SENSYS LBP7010C, LBP70",Все,8.0,10,29.7,31.2,1,1846
oz_acc2,1873055450,0851P04V0ULE,"Картридж DS TN-2375 для принтеров Brother DCP-L2500DR, DCP L",Все,8.0,18,52.7,29.4,1,1839
oz_acc2,1873055450,0851P04V0ULE,"Картридж DS TN-2375 для принтеров Brother DCP-L2500DR, DCP L",от 0 до 3000,12.0,18,52.7,29.4,1,1839
oz_acc1,651919804,0211,Картридж CE313A пурпурный,Эксперимент1,8.0,24,68.4,34.9,1,1795
oz_acc1,4451988647,02404,Картридж для Kyocera EcoSys P2135D,Эксперимент1,8.0,23,64.6,32.2,1,1787
oz_acc1,1999662883,6002,"Лента TZE831 для принтеров Brother PT-D210, PT D210VP, PTD45",от 1000-2000,10.0,20,56.1,31.6,1,1786
oz_acc1,1999705055,6011,"Лента TZEFX431 для принтеров Brother PT-D210, PT D210VP, PTD",от 1000-2000,10.0,20,56.1,31.6,1,1786
oz_acc2,2073283612,5696OJ8JZPOX,"Чернила DS T7741 для принтеров Epson L605, L655 черный",Все,7.0,21,59.3,32.1,1,1777
oz_acc2,2073283612,5696OJ8JZPOX,"Чернила DS T7741 для принтеров Epson L605, L655 черный",от 0 до 3000,11.0,21,59.3,32.1,1,1777
oz_acc1,1232824764,0045,"Картридж 106R01205 для принтеров Xerox и Phaser 6110, Phaser",Эксперимент1,8.0,16,45.1,33.8,1,1764
oz_acc2,1822896644,0140CG55XY77,"Картриджи DS BCI-24 для принтеров Canon BJ C2010, FAX-B180C,",от 0 до 3000,10.0,18,52.4,29.0,1,1739
oz_acc2,1873145260,0900BRQKP06T,Картриджи DS T1711-T1714 для принтеров Epson Expression Home,Все,7.0,21,60.1,33.6,1,1714
oz_acc2,1873145260,0900BRQKP06T,Картриджи DS T1711-T1714 для принтеров Epson Expression Home,от 0 до 3000,10.0,21,60.1,33.6,1,1714
oz_acc1,863393818,0118,Картридж TK-120 для принтеров Kyocera FS-1030 черный,от 1000-2000,10.0,13,36.9,31.3,1,1656
oz_acc2,1903668536,5848K32P16N2,"Картридж DS W1580X для принтеров HP LaserJet Tank 1020w, LJ ",Все,7.0,10,28.5,30.7,1,1603
oz_acc1,864225048,0980,"Картридж 44992404 для принтеров OKI MB451w, B401, MB441",от 1000-2000,12.0,16,47.1,32.8,1,1538
oz_acc1,653122368,0851,"Картридж TN-2375 для принтеров Brother DCP-L2500DR, DCP-L252",от 1000-2000,13.0,19,54.9,31.9,1,1522
oz_acc1,653122368,0851,"Картридж TN-2375 для принтеров Brother DCP-L2500DR, DCP-L252",Эксперимент1,7.0,19,54.9,31.9,1,1522
oz_acc2,1883176161,2591C8S4X3FN,"Картриджи DS T0601-T0604 для принтеров Epson Stylus C68, Sty",Все,7.0,9,25.8,30.4,1,1514
oz_acc1,2999154722,0901,"Картридж LC-1240BK для принтеров Brother DCP-J525W, DCP J725",Пустые РК,10.0,22,61.9,34.3,1,1468
oz_acc1,4504063310,23432,Картридж для Xerox WorkCentre 6515,Эксперимент1,8.0,24,84.6,32.2,1,1457
oz_acc1,930634381,2591,"Картриджи T0601-T0604 для принтеров Epson Stylus C68, Stylus",от 1000-2000,10.0,13,36.0,32.1,1,1358
oz_acc1,906875000,0842,"Картридж T7011 для принтеров Epson и WF Pro WP-4015DN, WP 40",от 1000-2000,10.0,12,35.0,33.0,1,1337
oz_acc2,2041921671,6078LO7YOU16,"Чернила DS №110 для принтеров Epson EcoTank M1100, EcoTankM1",Все,8.0,12,34.7,32.7,1,1282
oz_acc1,4480826979,08652,Картридж для Kyocera FS-4300DN,от 0 до 1000,12.0,34,98.3,31.5,1,1032
oz_acc1,4480826979,08652,Картридж для Kyocera FS-4300DN,Эксперимент1,8.0,24,98.3,31.5,1,1032
