тир;подтверждение;кабинет;артикул;nmID;тип;тек_ВБ_ДхШхВ;тек_объём_л;нов_ДхШхВ;нов_объём_л;занижение_раз;дельта_л;источник;название
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Дисквэр;41362SJJVQGO;886508422;ребёнок;37x15x12;6.66;50x24x13.5;16.2;2.43;9.54;cactus(согл.2);Картридж для HP Color LJ M856 34000 страниц
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;4774;216355885;мать;36x10x15;5.4;47x18x15;12.69;2.35;7.29;cactus;Фотобарабан DUEXV34Y для Canon iR Advance C2220i желтый
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;4773;216355883;мать;36x10x15;5.4;47x18x15;12.69;2.35;7.29;cactus;Фотобарабан DUEXV34M для Canon iR Advance C2025i пурпурный
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;4775;261996731;мать;36x10x15;5.4;47x18x15;12.69;2.35;7.29;cactus;Фотобарабан DUEXV34Bk для Canon iR Adv C2225 черный
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;4775REBNV5SM;323138170;ребёнок;36x10x15;5.4;47x18x15;12.69;2.35;7.29;cactus;Фотобарабан DS DUEXV34Bk для Canon iR Adv C2230 черный
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;4774LP5WESM0;323143727;ребёнок;36x10x15;5.4;47x18x15;12.69;2.35;7.29;cactus;Фотобарабан DS DUEXV34Y для Canon iR Advance C2220L желтый
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;4773Q8PENZEB;323143693;ребёнок;36x10x15;5.4;47x18x15;12.69;2.35;7.29;cactus;Фотобарабан DS DUEXV34M для Canon пурпурный
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Цифровой квадрат;0207;199331747;мать;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж CE390X для HP LaserJet M4555, M602dn, M602n черный
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Цифровой квадрат;02075;964485964;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M603dn
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Цифровой квадрат;02071;199570286;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M602x
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Цифровой квадрат;02077;967361437;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LaserJet M4555mfp
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Цифровой квадрат;02073;964485752;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M602n
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Цифровой квадрат;02072;964485689;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M602dn
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Цифровой квадрат;02076;199570291;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M603n
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Дисквэр;02072HUMWF03;873454305;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M602dn 24000 страниц
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Дисквэр;02075TPPBZY7;873455551;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M603n 24000 страниц
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Дисквэр;02074KOVV92I;873454993;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M603dn 24000 страниц
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Дисквэр;02073ZQAKCV7;873454648;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M602n 24000 страниц
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Дисквэр;02071XWVCJCD;873453866;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж для HP LJ 600 M602x 24000 страниц
B. проверить: новый короб 12–25 л;≥2 поставщика согласны;Дисквэр;0207DMWFPSL8;323108369;ребёнок;36x22x12;9.5;38x19x30.4;21.95;2.31;12.44;solutionsprint(согл.3);Картридж DS CE390X для HP LJ M4555mfp, M602dn, M602n черный
B. проверить: новый короб 12–25 л;набор (расчёт из компонентов);Цифровой квадрат;4705;263819669;набор;24x30x15;10.8;16x28x55;24.64;2.28;13.84;набор:согласовано;Картриджи №761 для HP DJ T7100, DJ T7200
B. проверить: новый короб 12–25 л;набор (расчёт из компонентов);Дисквэр;4705VI4O2SED;323349547;набор;24x30x15;10.8;16x28x55;24.64;2.28;13.84;набор:согласовано;Картриджи DS №761 для HP DJ T7100, DJ T7200
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;1390;209722261;мать;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж S050582 для Epson M2300, M2400d, M2400dn черный
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;13904;209714136;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж для Epson AcuLaser M2300
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;13901;209755534;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж для Epson AcuLaser MX20dn
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;13903;209755586;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж для Epson AcuLaser M2400dn
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;13902;209755550;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж для Epson AcuLaser M2400d
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;1390EO1HWMT1;323162737;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж DS S050582 для Epson M2300, M2400d, M2400dn черный
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;13903AVNM0QI;863177734;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж для Epson AcuLaser M2400dn 8000 страниц
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;13904EKXV30G;863179976;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж для Epson AcuLaser M2300 8000 страниц
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;13902XBCSJX5;863176037;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж для Epson AcuLaser M2400d 8000 страниц
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;13901HCJNS0L;863175002;ребёнок;20x37x15;11.1;29x10x86;24.94;2.25;13.84;rapid;Картридж для Epson AcuLaser MX20dn 8000 страниц
B. проверить: новый короб 12–25 л;веб-оригинал;Цифровой квадрат;0513;987889771;мать;20x37x15;11.1;18.542x39.37x33.02;24.1;2.17;13.0;веб-оригинал;Картридж 12A7360 для Lexmark T630, T632, T634 черный
B. проверить: новый короб 12–25 л;веб-оригинал;Дисквэр;0513YVTQ3B3P;1234801917;ребёнок;20x37x15;11.1;18.542x39.37x33.02;24.1;2.17;13.0;наследование от 0513 (веб-оригинал);Картридж DS 12A7360 для Lexmark T630, T632, T634 черный
B. проверить: новый короб 12–25 л;веб-оригинал;Дисквэр;05133FYGGAVH;915278438;ребёнок;20x37x15;11.1;18.542x39.37x33.02;24.1;2.17;13.0;наследование от 0513 (веб-оригинал);Картридж для Lexmark T634 5000 страниц
B. проверить: новый короб 12–25 л;веб-оригинал;Дисквэр;05132NS8675C;915278490;ребёнок;20x37x15;11.1;18.542x39.37x33.02;24.1;2.17;13.0;наследование от 0513 (веб-оригинал);Картридж для Lexmark T632 5000 страниц
B. проверить: новый короб 12–25 л;веб-оригинал;Цифровой квадрат;05132;964922560;ребёнок;20x37x15;11.1;18.542x39.37x33.02;24.1;2.17;13.0;наследование от 0513 (веб-оригинал);Картридж для Lexmark T632
B. проверить: новый короб 12–25 л;веб-оригинал;Дисквэр;05131C0OPBHV;915278676;ребёнок;20x37x15;11.1;18.542x39.37x33.02;24.1;2.17;13.0;наследование от 0513 (веб-оригинал);Картридж для Lexmark T630 5000 страниц
B. проверить: новый короб 12–25 л;веб-оригинал;Цифровой квадрат;05133;964922579;ребёнок;20x37x15;11.1;18.542x39.37x33.02;24.1;2.17;13.0;наследование от 0513 (веб-оригинал);Картридж для Lexmark T634
B. проверить: новый короб 12–25 л;веб-оригинал;Цифровой квадрат;05131;964922393;ребёнок;20x37x15;11.1;18.542x39.37x33.02;24.1;2.17;13.0;наследование от 0513 (веб-оригинал);Картридж для Lexmark T630
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;3906;199335331;мать;15x37x12;6.66;51x25x11;14.03;2.11;7.37;cactus;Картридж TK-7125 для Kyocera TASKalfa 3212i черный
B. проверить: новый короб 12–25 л;1 поставщик;Цифровой квадрат;39061;199574329;ребёнок;15x37x12;6.66;51x25x11;14.03;2.11;7.37;cactus;Картридж для Kyocera TASKalfa 3212i
B. проверить: новый короб 12–25 л;1 поставщик;Дисквэр;3906I5WZRQ8F;323242469;ребёнок;15x37x12;6.66;51x25x11;14.03;2.11;7.37;cactus;Картридж DS TK-7125 для Kyocera TASKalfa 3212i черный
