sku,offer_id,name,campaign,bid_now,qty_180d,revenue_180d,qty_90d,ad_spend_july,ad_revenue_july,organic_pct,ceiling,margin_pct,bid_new,group
1261504774,4693,"Картридж №912BK для принтеров HP OfficeJet 8010, OfficeJet80",Эксперимент1,8.0,3,9396,3,26,0,100.0,92.3,32.0,24,B. продаёт сама
4451994028,02772,Картридж для Samsung ML-2950,Эксперимент1,8.8,3,9389,3,17,0,,113.6,34.9,26,C. в июле не продавалась
3557209902,6360,"Картридж MX-560GT для принтеров Sharp MX-560GT, MX M364, MXM",от 5000 до 10000,13.2,1,9376,1,2,0,,229.3,27.6,40,C. в июле не продавалась
930641917,1129,"Картридж 006R01399 для принтеров Xerox WorkCentre 7425, WC-7",от 2000 до 5000,13.2,2,9350,1,13,0,,215.7,27.2,40,C. в июле не продавалась
1261508830,4654,Картридж с термотрансферной лентой DS M21-250C342 Brady черн,Эксперимент1,8.0,2,9326,2,0,0,100.0,58.9,29.9,21,B. продаёт сама
5322475969,5309X6,Комплект тонера TN-420H (6 шт.) на 18000 страниц для принтер,Бандлы x2/x6 — старт (08.08),15.0,1,9310,1,0,0,,197.5,47.4,45,C. в июле не продавалась
904484219,3967,"Картридж 46471106 для принтеров OKI Data C823, Data C833 пур",Эксперимент1,9.9,1,9253,1,9,0,,75.1,29.7,26,C. в июле не продавалась
904484199,3966,"Картридж 46471107 для принтеров OKI Data C823, Data C833 гол",Эксперимент1,8.8,1,9253,1,9,0,,75.2,29.7,26,C. в июле не продавалась
904484204,3968,"Картридж 46471105 для принтеров OKI Data C823, Data C833 жел",Эксперимент1,8.8,1,9253,1,0,0,,75.1,29.7,26,C. в июле не продавалась
4527395867,55871,Картридж для HP LaserJet Pro MFP 4104dw,от 5000 до 10000,13.2,1,9240,1,3,9240,0.0,78.7,26.2,28,A. реклама тянет
4527395867,55871,Картридж для HP LaserJet Pro MFP 4104dw,Эксперимент1,8.8,1,9240,1,8,0,0.0,78.7,26.2,26,A. реклама тянет
3557209600,6441,Картридж C-EXV64 для принтеров Canon imageRUNNER ADVANCE C39,от 5000 до 10000,12.0,1,9214,1,6,0,100.0,93.6,27.7,33,B. продаёт сама
930641469,0538,"Картридж TK-710 для принтеров Kyocera FS-9130DN, FS-9530DN ч",от 2000 до 5000,14.3,2,9204,1,29,0,,64.6,30.1,23,C. в июле не продавалась
930641469,0538,"Картридж TK-710 для принтеров Kyocera FS-9130DN, FS-9530DN ч",Эксперимент1,9.9,2,9204,1,26,0,,64.6,30.1,23,C. в июле не продавалась
3460907146,01102,Картридж для Samsung ML-1641,Эксперимент1,8.8,4,9154,4,0,0,0.0,51.7,21.9,18,A. реклама тянет
3460907146,01102,Картридж для Samsung ML-1641,от 2000 до 5000,13.2,4,9154,4,152,4977,0.0,51.7,21.9,18,A. реклама тянет
863418762,3944,"Картриджи 055 для принтеров Canon i-SENSYS LBP-662, LBP 663,",Вне РК — спрос без рекламы (08.08),15.0,1,9139,1,0,0,,143.1,27.8,45,C. в июле не продавалась
1155649247,0765,Картридж CB380A для принтеров HP Color LaserJet CP6015N черн,от 5000 до 10000,12.0,1,9124,1,0,0,100.0,88.1,26.6,31,B. продаёт сама
930615757,3063,Картридж TK-5290Y для принтеров Kyocera и Ecosys P7240cdn же,Эксперимент1,8.0,4,9121,2,19,0,100.0,39.9,29.3,14,B. продаёт сама
4480825167,08601,Картридж для Kyocera TASKalfa 3500i,Эксперимент1,8.8,1,9102,1,0,0,,84.2,27.0,26,C. в июле не продавалась
4480825167,08601,Картридж для Kyocera TASKalfa 3500i,от 5000 до 10000,13.2,1,9102,1,0,0,,84.2,27.0,29,C. в июле не продавалась
864225391,1079,"Картридж 006R01518 для принтеров Xerox и WorkCentre 7525, WC",от 2000 до 5000,14.3,2,9091,1,24,0,,59.6,31.6,21,C. в июле не продавалась
874373534,4534,"Картридж №981 для принтеров HP PageWide Color 556, PW Color ",от 5000 до 10000,14.3,1,9081,1,0,0,,219.0,27.6,43,C. в июле не продавалась
1153410168,1242,"Картридж PFI-102MBK для принтеров Canon iPF 650, iPF500 черн",Эксперимент1,9.9,2,9042,2,0,0,,62.4,32.5,22,C. в июле не продавалась
864225106,0992,"Картридж 44469809 для принтеров OKI C511, C310dn, C310n, C33",Эксперимент1,8.8,3,9024,1,0,0,,73.6,32.4,26,C. в июле не продавалась
3557211049,6787,"Картридж 067H для принтеров Canon i-SENSYS LBP-631CW, LBP633",от 2000 до 5000,13.2,3,8959,2,0,0,,102.6,32.9,36,C. в июле не продавалась
652554832,1193,"Картридж CF287X для принтеров HP LJ M506dn, LJ-M506x, LJ M52",от 2000 до 5000,13.2,2,8922,2,0,0,,147.1,30.4,40,C. в июле не продавалась
652554832,1193,"Картридж CF287X для принтеров HP LJ M506dn, LJ-M506x, LJ M52",Эксперимент1,8.8,2,8922,2,0,0,,147.1,30.4,26,C. в июле не продавалась
874374365,4244,"Картридж 006R01532 для принтеров Xerox и ColorDCP-550, Color",Эксперимент1,8.0,1,8872,1,23,0,100.0,85.6,28.0,24,B. продаёт сама
873320543,3801,"Картридж №913A BK для принтеров HP PageWide 377, PW Color 35",от 2000 до 5000,14.3,2,8845,2,0,0,,58.4,30.9,20,C. в июле не продавалась
1153406415,1109,Картридж 106R02609 для принтеров Xerox Phaser 7100 голубой,Эксперимент1,8.8,1,8817,1,0,0,,143.6,30.4,26,C. в июле не продавалась
4493509040,21352,Картридж для Kyocera Ecosys M5526cdw,Эксперимент1,8.0,4,8816,4,14,0,100.0,76.5,33.8,24,B. продаёт сама
4527388317,52877,Картридж для Deli M2500ADNW,от 2000 до 5000,13.2,2,8812,2,29,8812,0.0,107.5,29.1,38,A. реклама тянет
4527388317,52877,Картридж для Deli M2500ADNW,Эксперимент1,8.8,2,8812,2,0,0,0.0,107.5,29.1,26,A. реклама тянет
652453776,3224,"Картридж W2030X для принтеров HP Color LaserJet M454dn, LJ P",Эксперимент1,11.0,2,8704,1,5,0,,149.7,30.6,33,C. в июле не продавалась
652453776,3224,"Картридж W2030X для принтеров HP Color LaserJet M454dn, LJ P",от 2000 до 5000,14.3,2,8704,1,27,0,,149.7,30.6,43,C. в июле не продавалась
873313759,3618,"Картридж 719 для принтеров Canon i-SENSYS LBP-251dw, LBP 252",Эксперимент1,8.8,4,8693,1,0,0,,84.5,32.9,26,C. в июле не продавалась
1153731408,1995,Фотобарабан DR-311C DU для принтеров Konica Minolta Bizhub C,от 5000 до 10000,13.2,1,8678,1,6,0,,219.9,27.3,40,C. в июле не продавалась
930626179,3057,"Картридж CF452A Y для принтеров HP и Color LJ M652, LJ-M653,",Эксперимент1,8.8,1,8648,1,0,0,,212.4,27.5,26,C. в июле не продавалась
930626406,3056,"Картридж CF451A C для принтеров HP и Color LJ M652, LJ-M653,",Эксперимент1,8.8,1,8648,1,0,0,,209.7,27.2,26,C. в июле не продавалась
1510950802,5405,"Картридж W1500X для принтеров HP LaserJet M111, LJ M141 черн",Вне РК — спрос без рекламы (08.08),15.0,2,8624,1,0,0,,92.4,32.2,32,C. в июле не продавалась
1153397897,0899,"Картриджи T7011-T7014 для принтеров Epson WF Pro WP-4015DN, ",от 2000 до 5000,14.3,2,8583,1,15,0,,107.9,32.4,38,C. в июле не продавалась
930633557,1195,Картридж CF301A для принтеров HP и Color LJ Flow M880z голуб,Эксперимент1,8.8,1,8542,1,5,0,,88.7,27.3,26,C. в июле не продавалась
2203344720,3608,"Картриджи 045 для принтеров Canon i-SENSYS LBP-611, LBP613, ",от 5000 до 10000,12.0,1,8517,1,21,0,100.0,80.5,26.5,28,B. продаёт сама
653076881,3434,Картридж DS TN-217Y Brother желтый совместимый,Эксперимент1,10.0,4,8514,3,9,0,100.0,76.6,32.6,27,B. продаёт сама
866443822,2167,"Картридж TK-5220BK для принтеров Kyocera Ecosys M5521cdn, P5",Эксперимент1,9.9,5,8485,3,0,0,,50.3,30.8,18,C. в июле не продавалась
873320481,3745,"Картридж 408184 для принтеров Ricoh Aficio SPC360, SPC361 че",от 2000 до 5000,14.3,2,8472,2,14,0,,128.0,30.5,43,C. в июле не продавалась
873312878,3488,Картриджи PG-445XL-CL-446XL для принтеров Canon Pixma iP2840,от 5000 до 10000,14.3,1,8464,1,0,0,,187.8,27.3,43,C. в июле не продавалась
653450938,2365,"Картридж TK-1200 для принтеров Kyocera EcoSys M2235dn, M2735",от 1000-2000,13.2,5,8451,2,5,0,,56.0,31.4,20,C. в июле не продавалась
1129396126,4641,Картридж TNP-51K для принтеров Konica Minolta Bizhub C3110 ч,Эксперимент1,8.8,1,8441,1,0,0,,76.0,29.0,26,C. в июле не продавалась
930621549,1711,"Картридж TK-8600K для принтеров Kyocera FS-C8600DN, FS-C8650",Эксперимент1,8.8,1,8394,1,27,8394,0.0,189.6,28.6,26,A. реклама тянет
984583830,4638,"Картридж 652XL Bk для принтеров HP и DeskJet 3636, DeskJet 3",Эксперимент1,8.8,2,8359,2,58,4027,0.0,55.6,30.6,19,A. реклама тянет
873314457,3261,"Картридж TL-420H для принтеров M6700D, M6800FDW, M7100DN, M7",от 1000-2000,14.3,4,8346,1,0,0,,55.2,31.0,19,C. в июле не продавалась
1769210385,5617,"Картриджи 653 для принтеров HP DeskJet 2630, DeskJet2632, DJ",Вне РК — спрос без рекламы (08.08),15.0,1,8324,1,0,0,,220.9,27.9,45,C. в июле не продавалась
1158623539,0779,"Картридж CE742A для принтеров HP LaserJet CP5220, LJ-CP5225 ",Эксперимент1,9.9,1,8318,1,0,0,,196.9,27.3,30,C. в июле не продавалась
1261505490,4721,Картридж MPC2503 для принтеров Ricoh Aficio MPC2003 желтый,Эксперимент1,8.0,1,8300,1,0,0,100.0,70.1,28.3,24,B. продаёт сама
1261503614,4722,Картридж MPC2503 для принтеров Ricoh Aficio MPC2003 пурпурны,от 5000 до 10000,12.0,1,8300,1,0,0,100.0,168.7,28.4,36,B. продаёт сама
652453608,2153,"Картридж CF541A для принтеров HP LaserJet Pro Color M254dw, ",Эксперимент1,9.9,3,8295,1,25,0,,86.6,33.7,30,C. в июле не продавалась
874377399,4308,"Картридж TN-328C для принтеров Konica Minolta Bizhub C250i, ",Эксперимент1,8.0,1,8232,1,10,0,100.0,199.4,31.8,24,B. продаёт сама
873312923,3639,"Картриджи TK-5195 для принтеров Kyocera TASKalfa 306, TASKal",от 10000 до 500 тыс,14.3,1,8197,1,34,0,,296.1,26.7,43,C. в июле не продавалась
873313041,3635,"Картридж TK-5195Bk для принтеров Kyocera и TASKalfa 306, TAS",от 2000 до 5000,14.3,1,8197,1,0,0,,57.6,29.7,20,C. в июле не продавалась
866443377,1608,"Картридж CLT-Y609S для принтеров Samsung CLP-770, CLP 770ND ",Эксперимент1,8.8,1,8167,1,25,0,,85.9,28.3,26,C. в июле не продавалась
866443367,1606,"Картридж CLT-M609S для принтеров Samsung и CLP-770, CLP 770N",от 5000 до 10000,14.3,1,8167,1,0,0,,194.5,28.6,43,C. в июле не продавалась
1153751605,2188,"Картридж 973XLBK для принтеров HP PageWide Pro 452dw, PW P55",Эксперимент1,8.8,1,8161,1,66,0,,84.3,27.8,26,C. в июле не продавалась
1556487343,5447,"Картридж TK-3440 для принтеров Kyocera и ECOSYS MA6000ifx, P",Эксперимент1,8.8,1,8089,1,58,8089,0.0,79.4,28.2,26,A. реклама тянет
4504236193,239327,Комплект картриджей для Canon SELPHY CP1000,от 5000 до 10000,13.2,1,8080,1,192,8080,0.0,97.1,30.4,34,A. реклама тянет
4504236193,239327,Комплект картриджей для Canon SELPHY CP1000,Эксперимент1,8.8,1,8080,1,86,0,0.0,97.1,30.4,26,A. реклама тянет
930616484,2768,Картридж TK-8345Y для принтеров Kyocera TASKalfa 2552ci желт,от 2000 до 5000,12.0,2,8078,1,0,0,100.0,115.1,31.3,36,B. продаёт сама
5251829505,2411X2,Комплект тонер-картриджей TK-8115BK (2 шт.) на 24000 страниц,Бандлы x2/x6 — старт (08.08),15.0,1,8066,1,0,0,100.0,121.3,41.1,42,B. продаёт сама
873314121,3614,"Картридж CF289A для принтеров HP LaserJet M507, LJ M528 черн",Эксперимент1,8.0,4,8032,4,3,0,100.0,59.4,31.3,21,B. продаёт сама
873319916,3876,"Картридж C250 Y для принтеров Ricoh и M-C250FWB, P-C300W жел",Эксперимент1,8.0,1,8032,1,57,0,100.0,76.6,27.3,24,B. продаёт сама
1163041193,2113,"Картридж MX23GTMA для принтеров Sharp MX-1810U, MX 2010U, MX",Эксперимент1,8.0,1,7985,1,7,0,100.0,73.9,27.0,24,B. продаёт сама
2913148341,6635,Фотобарабан + картридж DR-3400+TN-3480 для принтеров Brother,от 2000 до 5000,13.2,2,7968,1,33,0,,51.2,27.4,18,C. в июле не продавалась
4480825295,08602,Картридж для Kyocera TASKalfa 3501i,Эксперимент1,8.8,1,7943,1,7,0,,84.2,27.0,26,C. в июле не продавалась
4543080042,63832,Картридж для BP2300,Эксперимент1,8.8,1,7934,1,16,7934,0.0,89.6,31.0,26,A. реклама тянет
