external_code;продаж_90д_acc1;продаж_90д_acc2;продаж_90д_всего;наш_объём_л;внеш_объём_л;лишних_л_на_единицу;лишних_л_за_период;наш_ДхШхВ;внеш_ДхШхВ;число_источников;карточек_wb_acc1;карточек_wb_acc2;src_file;src_locator;src_sha256
0307;0;2;2;1.2;0.242;0.958;1.92;15.0x10.0x8.0;8.5x7.5x3.8;2;7;7;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r520;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0895;1;1;2;1.2;0.242;0.958;1.92;15.0x10.0x8.0;8.5x7.5x3.8;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1022;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3850;1;1;2;1.5;0.54;0.96;1.92;15.0x10.0x10.0;15.0x6.0x6.0;3;8;8;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r208;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0182;1;1;2;1.2;0.246;0.954;1.91;15.0x10.0x8.0;8.2x7.5x4.0;2;28;19;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r154;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2705;0;2;2;1.2;0.255;0.945;1.89;15.0x10.0x8.0;8.5x7.5x4.0;3;9;9;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r528;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1229;2;0;2;1.2;0.285;0.915;1.83;15.0x10.0x8.0;12.0x9.5x2.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r365;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1230;2;0;2;1.2;0.285;0.915;1.83;15.0x10.0x8.0;12.0x9.5x2.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r366;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5761;2;4;6;0.648;0.346;0.302;1.81;18.0x6.0x6.0;15.0x4.8x4.8;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3973;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1329;2;0;2;11.1;10.221;0.879;1.76;37.0x20.0x15.0;34.5x23.7x12.5;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r294;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1445;6;1;7;0.4;0.158;0.242;1.69;10.0x8.0x5.0;9.0x5.0x3.5;3;3;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1202;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
5337;1;0;1;7.28;5.652;1.628;1.63;35.0x16.0x13.0;34.0x17.5x9.5;2;2;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r270;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3840;2;0;2;1.5;0.719;0.781;1.56;15.0x10.0x10.0;12.5x12.5x4.6;2;5;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1412;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1152;1;0;1;11.1;9.6;1.5;1.5;37.0x20.0x15.0;40.0x16.0x15.0;4;6;6;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r749;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1154;1;0;1;11.1;9.6;1.5;1.5;37.0x20.0x15.0;40.0x16.0x15.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r751;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0128;1;4;5;0.4;0.139;0.261;1.31;10.0x8.0x5.0;9.2x5.2x2.9;3;65;65;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r384;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3109;2;0;2;1.2;0.567;0.633;1.27;15.0x10.0x8.0;18.0x9.0x3.5;2;5;5;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r356;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3112;0;2;2;1.2;0.567;0.633;1.27;15.0x10.0x8.0;18.0x9.0x3.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r359;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5762;2;2;4;0.648;0.346;0.302;1.21;18.0x6.0x6.0;15.0x4.8x4.8;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3974;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3801;0;1;1;1.5;0.394;1.106;1.11;15.0x10.0x10.0;22.5x5.0x3.5;3;5;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r71;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3802;0;1;1;1.5;0.394;1.106;1.11;15.0x10.0x10.0;22.5x5.0x3.5;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r72;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3804;1;0;1;1.5;0.394;1.106;1.11;15.0x10.0x10.0;22.5x5.0x3.5;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r74;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1541;0;1;1;1.2;0.11;1.09;1.09;15.0x10.0x8.0;9.0x6.8x1.8;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1258;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0771;1;0;1;15.08;14.016;1.064;1.06;58.0x20.0x13.0;36.5x24.0x16.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r161;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0772;1;0;1;15.08;14.016;1.064;1.06;58.0x20.0x13.0;36.5x24.0x16.0;3;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r164;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0928;1;0;1;1.2;0.156;1.044;1.04;15.0x10.0x8.0;10.5x4.5x3.3;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r489;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0929;0;1;1;1.2;0.156;1.044;1.04;15.0x10.0x8.0;10.5x4.5x3.3;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r490;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0930;0;1;1;1.2;0.156;1.044;1.04;15.0x10.0x8.0;10.5x4.5x3.3;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r491;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0931;0;1;1;1.2;0.156;1.044;1.04;15.0x10.0x8.0;10.5x4.5x3.3;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r492;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2184;1;0;1;1.2;0.158;1.042;1.04;15.0x10.0x8.0;10.5x6.0x2.5;4;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r56;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
2186;0;1;1;1.2;0.158;1.042;1.04;15.0x10.0x8.0;10.5x6.0x2.5;4;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r58;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0591;1;0;1;1.2;0.167;1.033;1.03;15.0x10.0x8.0;9.5x8.0x2.2;2;30;30;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1242;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0326;1;0;1;1.2;0.18;1.02;1.02;15.0x10.0x8.0;9.0x5.0x4.0;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1040;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0917;0;1;1;1.2;0.189;1.011;1.01;15.0x10.0x8.0;9.0x7.0x3.0;3;21;21;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r475;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0903;1;0;1;1.2;0.21;0.99;0.99;15.0x10.0x8.0;10.5x8.0x2.5;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r354;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1220;1;0;1;1.2;0.21;0.99;0.99;15.0x10.0x8.0;10.5x8.0x2.5;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r361;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1253;6;10;16;0.2;0.139;0.061;0.98;8.0x5.0x5.0;9.2x5.2x2.9;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r947;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1083;1;0;1;11.1;10.134;0.966;0.97;37.0x20.0x15.0;34.5x23.5x12.5;4;3;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r900;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1279;1;0;1;11.1;10.134;0.966;0.97;37.0x20.0x15.0;34.5x23.5x12.5;4;7;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r757;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1328;1;0;1;11.1;10.134;0.966;0.97;37.0x20.0x15.0;34.5x23.5x12.5;4;6;6;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r292;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0303;0;1;1;1.2;0.242;0.958;0.96;15.0x10.0x8.0;8.5x7.5x3.8;2;23;7;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r510;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0309;0;1;1;1.2;0.242;0.958;0.96;15.0x10.0x8.0;8.5x7.5x3.8;3;2;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r518;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0948;0;1;1;1.2;0.243;0.957;0.96;15.0x10.0x8.0;10.7x6.5x3.5;3;12;12;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1123;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1450;4;0;4;0.4;0.166;0.234;0.94;10.0x8.0x5.0;11.0x5.2x2.9;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r932;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2706;0;1;1;1.2;0.255;0.945;0.94;15.0x10.0x8.0;8.5x7.5x4.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r527;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0324;0;1;1;1.2;0.278;0.922;0.92;15.0x10.0x8.0;9.5x8.6x3.4;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r563;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1327;1;0;1;11.1;10.178;0.922;0.92;37.0x20.0x15.0;34.5x23.6x12.5;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r293;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5763;1;2;3;0.648;0.346;0.302;0.91;18.0x6.0x6.0;15.0x4.8x4.8;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3975;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0325;1;0;1;1.2;0.315;0.885;0.89;15.0x10.0x8.0;10.5x6.0x5.0;3;7;6;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1124;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0238;1;0;1;3.15;2.301;0.849;0.85;35.0x10.0x9.0;25.5x9.5x9.5;4;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r207;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1967;0;1;1;5.772;4.964;0.808;0.81;37.0x13.0x12.0;55.0x9.5x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3627;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1968;0;1;1;5.772;4.964;0.808;0.81;37.0x13.0x12.0;55.0x9.5x9.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3628;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
4144;1;0;1;1.2;0.385;0.815;0.81;15.0x10.0x8.0;11.0x10.0x3.5;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1396;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4146;1;0;1;1.2;0.385;0.815;0.81;15.0x10.0x8.0;11.0x10.0x3.5;4;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1394;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1460;3;0;3;0.4;0.136;0.264;0.79;10.0x8.0x5.0;7.8x5.8x3.0;2;4;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r483;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0764;0;2;2;5.434;5.056;0.378;0.76;38.0x13.0x11.0;35.0x13.5x10.7;3;8;8;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r151;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3086;3;0;3;0.4;0.158;0.242;0.73;10.0x8.0x5.0;10.5x6.0x2.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1854;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0114;2;0;2;0.931;0.585;0.346;0.69;19.0x7.0x7.0;20.0x6.5x4.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r80;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0959;1;0;1;1.2;0.517;0.683;0.68;15.0x10.0x8.0;15.0x11.5x3.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2771;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0960;1;0;1;1.2;0.517;0.683;0.68;15.0x10.0x8.0;15.0x11.5x3.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2772;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3554;2;2;4;0.4;0.233;0.167;0.67;10.0x8.0x5.0;11.5x5.8x3.5;3;5;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1873;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3110;0;1;1;1.2;0.567;0.633;0.63;15.0x10.0x8.0;18.0x9.0x3.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r357;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3111;0;1;1;1.2;0.567;0.633;0.63;15.0x10.0x8.0;18.0x9.0x3.5;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r358;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
4886;2;0;2;0.528;0.242;0.286;0.57;12.0x11.0x4.0;8.5x7.5x3.8;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1367;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0499;2;0;2;0.4;0.128;0.272;0.54;10.0x8.0x5.0;8.7x6.7x2.2;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r437;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0975;0;1;1;1.2;0.675;0.525;0.53;15.0x10.0x8.0;22.5x6.0x5.0;3;5;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r63;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
1194;1;0;1;11.1;10.588;0.512;0.51;37.0x20.0x15.0;55.0x17.5x11.0;3;2;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r835;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1149;2;0;2;11.1;10.85;0.25;0.5;37.0x20.0x15.0;37.0x25.5x11.5;2;35;34;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r381;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0193;0;1;1;0.72;0.242;0.478;0.48;12.0x12.0x5.0;8.5x7.5x3.8;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r504;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0201;1;0;1;0.72;0.242;0.478;0.48;12.0x12.0x5.0;8.5x7.5x3.8;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r516;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
2215;0;2;2;0.4;0.158;0.242;0.48;10.0x8.0x5.0;9.3x6.8x2.5;2;11;11;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1888;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3084;2;0;2;0.4;0.158;0.242;0.48;10.0x8.0x5.0;10.5x6.0x2.5;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1856;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0199;1;0;1;0.72;0.252;0.468;0.47;12.0x12.0x5.0;8.5x7.8x3.8;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r993;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1448;0;2;2;0.4;0.166;0.234;0.47;10.0x8.0x5.0;11.0x5.2x2.9;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r404;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
5760;1;0;1;0.648;0.346;0.302;0.3;18.0x6.0x6.0;15.0x4.8x4.8;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3972;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1542;0;1;1;0.4;0.11;0.29;0.29;10.0x8.0x5.0;9.0x6.8x1.8;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1257;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1543;0;1;1;0.4;0.11;0.29;0.29;10.0x8.0x5.0;9.0x6.8x1.8;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1256;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1547;0;1;1;0.4;0.11;0.29;0.29;10.0x8.0x5.0;9.0x6.8x1.8;2;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1252;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0148;1;0;1;0.4;0.128;0.272;0.27;10.0x8.0x5.0;8.7x6.7x2.2;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r441;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0149;1;0;1;0.4;0.128;0.272;0.27;10.0x8.0x5.0;8.7x6.7x2.2;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r442;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0183;1;0;1;0.52;0.246;0.274;0.27;13.0x8.0x5.0;8.2x7.5x4.0;3;2;2;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r155;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0822;8;0;8;0.2;0.166;0.034;0.27;8.0x5.0x5.0;11.0x5.2x2.9;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r399;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3085;2;0;2;0.4;0.264;0.136;0.27;10.0x8.0x5.0;12.0x11.0x2.0;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r605;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
6409;1;2;3;2.475;2.394;0.081;0.24;25.0x11.0x9.0;21.0x12.0x9.5;2;3;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r4269;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1447;1;0;1;0.4;0.166;0.234;0.23;10.0x8.0x5.0;11.0x5.2x2.9;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r403;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1449;1;0;1;0.4;0.166;0.234;0.23;10.0x8.0x5.0;11.0x5.2x2.9;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r405;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3050;1;0;1;0.4;0.166;0.234;0.23;10.0x8.0x5.0;11.0x5.2x2.9;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r410;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0759;2;0;2;0.2;0.092;0.108;0.22;8.0x5.0x5.0;10.2x5.0x1.8;2;1;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r166;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
0597;1;0;1;0.4;0.21;0.19;0.19;10.0x8.0x5.0;10.5x8.0x2.5;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r350;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0138;0;3;3;0.2;0.139;0.061;0.18;8.0x5.0x5.0;9.2x5.2x2.9;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r421;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
1412;0;1;1;11.1;10.94;0.16;0.16;37.0x20.0x15.0;51.0x16.5x13.0;2;5;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r602;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
1414;0;1;1;11.1;10.94;0.16;0.16;37.0x20.0x15.0;51.0x16.5x13.0;3;1;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r599;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3048;0;1;1;0.32;0.166;0.154;0.15;8.0x8.0x5.0;11.0x5.2x2.9;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r408;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3049;0;1;1;0.32;0.166;0.154;0.15;8.0x8.0x5.0;11.0x5.2x2.9;4;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r409;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0757;1;1;2;0.2;0.139;0.061;0.12;8.0x5.0x5.0;9.2x5.2x2.9;3;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r419;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3183;0;1;1;0.4;0.323;0.077;0.08;10.0x8.0x5.0;14.0x4.8x4.8;3;6;6;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2787;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
0135;0;1;1;0.2;0.139;0.061;0.06;8.0x5.0x5.0;9.2x5.2x2.9;3;30;30;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r416;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
0136;0;1;1;0.2;0.139;0.061;0.06;8.0x5.0x5.0;9.2x5.2x2.9;2;1;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r417;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
